id,time,iat,hr_mean,Frage1,Frage2,Frage3,StartDate,ccs1,ccs2,ccs3,ccs4,ccs5,ccs6,ccs7,ccs8,ccs9,ccs10,ccs11,ccs12,nr1,nr2,nr3,nr4,nr5,nr6,nr7,nr8,nr9,nr10,nr11,nr12,nr13,nr14,nr15,nr16,nr17,nr18,nr19,nr20,nr21,nep1,nep2,nep3,nep4,nep5,nep6,nep7,nep8,nep9,nep10,nep11,nep12,nep13,nep14,nep15,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,SES_9,SES_10,SES_11,SES_12,SES_13,SES_14,SES_15,SES_16,SES_17,age,edu,sex,pol,ipq1,ipq2,ipq3,ipq4,ipq5,ipq6,ipq7,ipq8,ipq9,ipq10,ipq11,ipq12,ipq13,ipq14,sod_1,sod_2,sod_3,sod_4,sod_5,sod_6,sod_7,sod_8,sod_9,vr_exp,vr_eval1,vr_eval2,vr_eval3,vr_eval4,vr_eval5,span,seen,yearOfBirth,timeBtwnTestings_inH,css,nr,nep,ses,ipq,sod,vr_eval
03908089,1,-0.06867861594524571,80.8378378378378,"Es war für mich das erste mal im VR, deswegen war ich am Anfang etwas überwältigt. Zuerst mal hab ich ein wenig rumgeschaut, auch geprüft, ob ich überall hin schauen konnte. Das war so der Anfang. Da konnte ich mich noch nicht so darauf konzentrieren, was gesagt wurde.","Wie gesagt, ich hab nicht so gut zugehört, aber man konnte gut sehen, wie der Gletscher zurückging, und wie er noch weiter zurückgehen wird, wenn es so weitergeht. Deshalb denke ich ein erhöhtes Bewusstsein fürs Klima und die Natur, ja. Das ist ein bisschen eine Behauptung, aber...","Also ich habe das Gefühl, dass ich schon versuche, möglichst viel zu machen, was im Alltag halt so möglich ist. Aber es wäre jetzt ein wenig eine Behauptung, wenn ich sagen würde... Ich wüsste grad nicht, was ich direkt so ändern könnte.",2019-07-10T14:30:25Z,1,1,1,1,1,1,1,1,1,1,1,1,4,7,6,4,5,4,3,4,4,5,4,4,5,7,4,4,4,7,5,4,4,5,4,4,5,4,4,4,7,4,7,2,6,4,6,5,2,2,2,1,2,2,2,1,1,2,1,2,1,1,1,2,2,24,4,0,2,6,5,7,6,6,6,6,5,6,6,6,5,4,4,7,3,5,5,3,4,5,3,2,1,6,6,6,6,7,3,1,1995,5.990694444444444,1,4.666666666666667,4.733333333333333,1.588235294117647,5.571428571428571,4.111111111111111,6.2
03908089,2,-0.1317966332340079,78.2325581395349,"Es war für mich das erste mal im VR, deswegen war ich am Anfang etwas überwältigt. Zuerst mal hab ich ein wenig rumgeschaut, auch geprüft, ob ich überall hin schauen konnte. Das war so der Anfang. Da konnte ich mich noch nicht so darauf konzentrieren, was gesagt wurde.","Wie gesagt, ich hab nicht so gut zugehört, aber man konnte gut sehen, wie der Gletscher zurückging, und wie er noch weiter zurückgehen wird, wenn es so weitergeht. Deshalb denke ich ein erhöhtes Bewusstsein fürs Klima und die Natur, ja. Das ist ein bisschen eine Behauptung, aber...","Also ich habe das Gefühl, dass ich schon versuche, möglichst viel zu machen, was im Alltag halt so möglich ist. Aber es wäre jetzt ein wenig eine Behauptung, wenn ich sagen würde... Ich wüsste grad nicht, was ich direkt so ändern könnte.",2019-07-16T14:17:01Z,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,3,4,5,4,4,4,6,6,5,6,7,4,4,4,7,5,4,4,5,4,4,6,5,4,4,7,4,7,4,7,4,5,5,2,2,1,1,1,2,2,1,1,2,2,2,1,1,1,2,2,24,4,0,2,6,5,7,6,6,6,6,5,6,6,6,5,4,4,7,3,5,5,3,4,5,3,2,1,6,6,6,6,7,3,1,1995,5.990694444444444,1,4.9523809523809526,5,1.5294117647058822,5.571428571428571,4.111111111111111,6.2
66420655,1,0.253929011273109,73.1515151515152,"Dass es sehr vereinfacht war. Es war nicht so, als ob man ein reales Bild von der Umwelt anschauen würde. Sondern es war alles so Flächen und die Struktur war so minim und vereinfacht. Und der Himmel war auch so vereinfacht mit den Wolken, die so durchgeflogen sind.","Also Inhaltlich war es natürlich beängstigend, den ganzen Schmelzvorgang so deutlich zu sehen. Man hört es schon seit man ein Kind war darüber, aber man hatte halt nicht so eine Visualisierung davon. Und jetzt schon was drastisch schon passiert ist  und die Projektion in die Zukunft was man noch erwartet wenns so weitergeht und am Schluss ist es dann einfach weg. Bei vier-gradiger Steigerung ist es dann bis 50 einfach weg. Und das ist schon beängstigend.","Ehm. Ja also. Ich weiss nicht, ob es jetzt wirklich von dem die Konsequenz ist, aber generell bin ich mir schon sehr mit so klimafragen am beschäftigen. Und ich habe schon bemerkt: Ich wollte dieses Semester noch einen Kurztrip mit dem Flieger machen, und habe das dann aber nicht gemacht wegen dem schlechten Gewissen. Und ich meine, das ist jetzt ein Faktor, der das wieder verstärken wird. Ich glaube nicht, dass dieses Erlebnis selbst so auslösend ist für ganz klare Konsequenzen, aber es trägt halt einfach bei zu dem ganzen Gugus Züg und dieses Thema.",2019-05-10T10:29:04Z,1,2,4,2,2,2,3,2,1,4,1,1,2,7,6,2,4,4,1,4,2,6,7,2,4,7,6,5,4,7,2,4,2,2,4,4,4,5,3,4,6,4,7,1,6,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,2,3,6,6,7,6,6,6,6,6,6,2,6,1,5,6,6,6,7,6,6,6,6,5,2,6,5,6,5,7,5,1,1996,6.248935185185185,2.0833333333333335,4.190476190476191,4.133333333333334,NA,5.142857142857143,6,5.8
66420655,2,-0.014729009914924818,67.5333333333333,"Dass es sehr vereinfacht war. Es war nicht so, als ob man ein reales Bild von der Umwelt anschauen würde. Sondern es war alles so Flächen und die Struktur war so minim und vereinfacht. Und der Himmel war auch so vereinfacht mit den Wolken, die so durchgeflogen sind.","Also Inhaltlich war es natürlich beängstigend, den ganzen Schmelzvorgang so deutlich zu sehen. Man hört es schon seit man ein Kind war darüber, aber man hatte halt nicht so eine Visualisierung davon. Und jetzt schon was drastisch schon passiert ist  und die Projektion in die Zukunft was man noch erwartet wenns so weitergeht und am Schluss ist es dann einfach weg. Bei vier-gradiger Steigerung ist es dann bis 50 einfach weg. Und das ist schon beängstigend.","Ehm. Ja also. Ich weiss nicht, ob es jetzt wirklich von dem die Konsequenz ist, aber generell bin ich mir schon sehr mit so klimafragen am beschäftigen. Und ich habe schon bemerkt: Ich wollte dieses Semester noch einen Kurztrip mit dem Flieger machen, und habe das dann aber nicht gemacht wegen dem schlechten Gewissen. Und ich meine, das ist jetzt ein Faktor, der das wieder verstärken wird. Ich glaube nicht, dass dieses Erlebnis selbst so auslösend ist für ganz klare Konsequenzen, aber es trägt halt einfach bei zu dem ganzen Gugus Züg und dieses Thema.",2019-05-16T16:27:32Z,2,3,2,1,3,4,2,2,5,5,2,2,2,7,7,4,4,5,1,4,2,4,7,4,4,6,4,5,2,7,4,4,4,2,4,2,4,4,3,2,7,4,6,2,7,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,2,3,6,6,7,6,6,6,6,6,6,2,6,1,5,6,6,6,7,6,6,6,6,5,2,6,5,6,5,7,5,1,1996,6.248935185185185,2.75,4.333333333333333,3.933333333333333,NA,5.142857142857143,6,5.8
38993996,1,-0.33385588391918974,86.4146341463415,"Ich hab es jetzt nicht verwechselt mit der Realen Welt. Trotzdem hat es etwas bewegt in mir. Auch wenn ich es so gesehen habe. Ich habe es logischerweise mit dem verglichen, wie ich den Gletscher in echt gesehen habe. Vielleicht hatte es auch einen Einfluss darauf. Weil ich selbst auch schon dort war, habe ich es auch schon mal gesehen und darum ja.. Ich weiss auch nicht.","Also dass ich wie gleich immernoch mehr priorität auf Umweltfreundliche Handlungen legen. Also mehr geht immer. Und so ganz reduzieren geht wahrscheinlich nie. Aber es ist immer gut, mal wieder wachgerüttelt zu werden.","Ja. Also es hatte jetzt nicht einen riesen Einfluss darauf. Aber dass ich halt versuche, das kann man ja in jedem Lebensbereich machen, probieren, umweltfreundlicher zu sein. An die Demo zu gehen diesen Freitag.",2019-05-10T18:25:21Z,4,1,3,1,4,1,2,2,1,1,4,2,5,6,7,4,4,5,5,4,4,7,7,5,7,7,7,5,5,7,3,4,5,4,6,4,7,4,4,5,4,5,6,1,7,5,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,4,1,1,5,4,6,4,5,7,5,5,6,6,3,4,3,1,6,6,4,6,3,5,3,6,6,2,7,7,6,5,6,2,3,22,10.776782407407408,2.1666666666666665,5.380952380952381,4.933333333333334,NA,4.571428571428571,5,6.2
38993996,2,0.0635268216751862,72.9069767441861,"Ich hab es jetzt nicht verwechselt mit der Realen Welt. Trotzdem hat es etwas bewegt in mir. Auch wenn ich es so gesehen habe. Ich habe es logischerweise mit dem verglichen, wie ich den Gletscher in echt gesehen habe. Vielleicht hatte es auch einen Einfluss darauf. Weil ich selbst auch schon dort war, habe ich es auch schon mal gesehen und darum ja.. Ich weiss auch nicht.","Also dass ich wie gleich immernoch mehr priorität auf Umweltfreundliche Handlungen legen. Also mehr geht immer. Und so ganz reduzieren geht wahrscheinlich nie. Aber es ist immer gut, mal wieder wachgerüttelt zu werden.","Ja. Also es hatte jetzt nicht einen riesen Einfluss darauf. Aber dass ich halt versuche, das kann man ja in jedem Lebensbereich machen, probieren, umweltfreundlicher zu sein. An die Demo zu gehen diesen Freitag.",2019-05-21T13:03:55Z,2,1,1,1,2,1,2,1,1,2,2,1,5,7,7,4,4,5,5,4,5,7,7,5,6,7,7,4,5,7,2,4,5,5,7,4,7,5,4,5,6,4,7,4,7,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,4,1,1,5,4,6,4,5,7,5,5,6,6,3,4,3,1,6,6,4,6,3,5,3,6,6,2,7,7,6,5,6,2,3,22,10.776782407407408,1.4166666666666667,5.333333333333333,5.333333333333333,NA,4.571428571428571,5,6.2
76702706,1,-0.3232395181846654,78.8723404255319,"Ich habe mich sehr anwesend gefühlt dort. Ich hab die wirkliche Umwelt nicht mehr wahrgenommen, aber ich wusste natürlich schon, dass ich noch hier war. Aber ich war wirklich ein wenig in dieser Welt. Es war in diesem Sinne schon realistisch, aber nicht so realistisch, als dass ich das Gefühl hatte, dass ich wirklich auf diesem Berg und auf diesem Punkt stehen würde.","Ehm. Sicher mal, das so veranschaulicht zu bekommen, wie stark er sich verändert hat. Und wie stark er sich verändern wird, wenn wir so weitermachen. Das ist schon mega krass. Und es war mir schon bewusst, aber nicht so stark, dass es so einen starken Rückgang gab und noch geben wird. Das nehm ich davon mit.","Ja natürlich. Irgendwie seit den letzten paar Jahren achte ich mich immer mehr darauf, wie ich handle und was die Auswirkungen meiner Handlungen auf die Umwelt sind. Wenn man dann solche Sachen sieht, ist das eine Bestärkung darin, dass man merkt, dass nicht nur ich, sondern auch ganz viele andere Leute machen müssen. Ich glaube, vielen Leuten ist das gar nicht bewusst, welche Auswirkungen das persönliche Verhalten auf die ganze Umwelt hat. Und man hat immer das Gefühl, wenn wir das so machen, hat das keinen Einfluss. Und ich glaube, das ist so etwas, wo ich gerne noch viel mehr an andere Mitmenschen appellieren möchte. Und genau mit solchen Beispielen berichten, wie stark der Rückgang ist.",2019-06-10T06:40:27Z,2,1,1,1,1,1,1,1,1,1,1,2,4,7,7,3,4,1,4,2,4,6,7,3,6,4,4,4,4,7,2,1,1,5,7,5,5,5,7,4,7,5,7,5,7,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,1,3,5,4,6,6,5,5,5,5,6,6,3,5,3,5,6,6,6,7,6,4,6,7,6,2,6,7,7,5,7,3,1,1997,9.1696875,1.1666666666666667,4.0476190476190474,5.666666666666667,NA,4.928571428571429,6,6.4
76702706,2,0.28594534598847454,81.2564102564103,"Ich habe mich sehr anwesend gefühlt dort. Ich hab die wirkliche Umwelt nicht mehr wahrgenommen, aber ich wusste natürlich schon, dass ich noch hier war. Aber ich war wirklich ein wenig in dieser Welt. Es war in diesem Sinne schon realistisch, aber nicht so realistisch, als dass ich das Gefühl hatte, dass ich wirklich auf diesem Berg und auf diesem Punkt stehen würde.","Ehm. Sicher mal, das so veranschaulicht zu bekommen, wie stark er sich verändert hat. Und wie stark er sich verändern wird, wenn wir so weitermachen. Das ist schon mega krass. Und es war mir schon bewusst, aber nicht so stark, dass es so einen starken Rückgang gab und noch geben wird. Das nehm ich davon mit.","Ja natürlich. Irgendwie seit den letzten paar Jahren achte ich mich immer mehr darauf, wie ich handle und was die Auswirkungen meiner Handlungen auf die Umwelt sind. Wenn man dann solche Sachen sieht, ist das eine Bestärkung darin, dass man merkt, dass nicht nur ich, sondern auch ganz viele andere Leute machen müssen. Ich glaube, vielen Leuten ist das gar nicht bewusst, welche Auswirkungen das persönliche Verhalten auf die ganze Umwelt hat. Und man hat immer das Gefühl, wenn wir das so machen, hat das keinen Einfluss. Und ich glaube, das ist so etwas, wo ich gerne noch viel mehr an andere Mitmenschen appellieren möchte. Und genau mit solchen Beispielen berichten, wie stark der Rückgang ist.",2019-06-19T10:44:48Z,4,1,1,1,1,1,4,1,1,2,1,1,4,7,7,4,4,2,3,4,4,7,6,2,4,6,4,2,4,7,3,4,1,5,6,5,5,5,6,4,7,4,7,5,7,5,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,1,3,5,4,6,6,5,5,5,5,6,6,3,5,3,5,6,6,6,7,6,4,6,7,6,2,6,7,7,5,7,3,1,1997,9.1696875,1.5833333333333333,4.238095238095238,5.533333333333333,NA,4.928571428571429,6,6.4
64600247,1,-0.6248169712556226,67.4210526315789,"Ich habe es grafisch sehr ansprechend gefunden, obwohl es überhaupt nicht real war. Einfach halt wie ein Modell. Ich fand, dass ich es mir recht gut vorstellen konnte von den grössen-Proportionen. Zwischendurch fand ich es extrem laut. Von den Geräuschen her empfand ich es eher als zu laut. Gerade, wenn sich der Gletscher bewegt, das knirschen, und wenn er [der Erzähler] spricht, war es mir persönlich eher zu laut. Sonst.. Ich fand, man konnte es sich gut vorstellen, anhand von einem Modell. Als Modell fand ich es recht eindrücklich.","Sicher einmal die Erfahrung von einem VR-Experiment. Spannend. Und einfach das Thema der Umwelt, aber das ist eigentlich immer aktiv und nichts neues. Aber es war einfach mal spannend, so ein Modell zu sehen, wie es sich eben direkt verändert.","Nicht mehr, als ich es sonst schon habe.",2019-05-14T16:50:16Z,2,1,1,1,1,1,2,1,1,2,1,1,4,7,4,2,2,4,3,4,4,6,7,4,4,7,4,5,3,7,4,3,3,4,4,2,6,5,3,4,6,3,7,1,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,3,6,7,7,7,7,6,1,5,4,6,3,6,3,1,7,7,6,7,2,4,4,4,1,1,7,6,6,5,6,4,2,1996,7.700532407407407,1.25,4.333333333333333,4.133333333333334,NA,4.928571428571429,4.666666666666667,6
64600247,2,0.43652712410321853,81.6935483870968,"Ich habe es grafisch sehr ansprechend gefunden, obwohl es überhaupt nicht real war. Einfach halt wie ein Modell. Ich fand, dass ich es mir recht gut vorstellen konnte von den grössen-Proportionen. Zwischendurch fand ich es extrem laut. Von den Geräuschen her empfand ich es eher als zu laut. Gerade, wenn sich der Gletscher bewegt, das knirschen, und wenn er [der Erzähler] spricht, war es mir persönlich eher zu laut. Sonst.. Ich fand, man konnte es sich gut vorstellen, anhand von einem Modell. Als Modell fand ich es recht eindrücklich.","Sicher einmal die Erfahrung von einem VR-Experiment. Spannend. Und einfach das Thema der Umwelt, aber das ist eigentlich immer aktiv und nichts neues. Aber es war einfach mal spannend, so ein Modell zu sehen, wie es sich eben direkt verändert.","Nicht mehr, als ich es sonst schon habe.",2019-05-22T09:39:02Z,1,1,1,1,1,1,2,1,1,2,1,1,5,7,6,2,4,4,5,4,5,7,7,4,4,7,4,5,5,7,5,1,2,4,4,3,4,5,3,4,7,5,7,3,5,4,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,3,6,7,7,7,7,6,1,5,4,6,3,6,3,1,7,7,6,7,2,4,4,4,1,1,7,6,6,5,6,4,2,1996,7.700532407407407,1.1666666666666667,4.761904761904762,4.666666666666667,NA,4.928571428571429,4.666666666666667,6
39522537,1,-0.40331496815141477,76,"Cool. Es war das erste mal im VR für mich. Zur richtigen Welt hat man schon einen Unterschied gesehen. Aber es hat recht echt auf mich gewirkt. Mit dem Gletscher und so. Es hat mich schon recht beeindruckt, mit dem Zeitverlauf, wie der Gletscher geschmolzen ist und so.","Mich wieder bewusster darauf zu achten, auf die Umwelt. Ich hab schon gewusst, dass das da ist. Aber es wird einem wieder mehr vor Augen geführt.","Ich möchte mich schon selber bei meinem Lebenstil mehr darauf achten. Zum Beispiel beim Essen. Es ist halt immer schwierig, wie man es umsetzt, aber es ist jetzt halt wieder bewusster. Wo man sich zweimal überlegt, ob man etwas macht oder nicht.",2019-06-15T11:49:31Z,4,2,1,1,1,1,1,1,1,2,1,1,5,7,7,4,4,4,4,4,4,6,6,4,5,6,7,4,5,7,5,4,3,5,6,4,5,5,3,5,7,4,7,4,7,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,2,6,6,6,7,7,7,6,6,7,7,6,6,6,3,7,7,6,6,7,7,6,7,7,1,7,7,7,7,7,3,3,1996,9.170266203703704,1.4166666666666667,5,5,NA,6.142857142857143,6.666666666666667,7
39522537,2,0.09825118219257467,70.0967741935484,"Cool. Es war das erste mal im VR für mich. Zur richtigen Welt hat man schon einen Unterschied gesehen. Aber es hat recht echt auf mich gewirkt. Mit dem Gletscher und so. Es hat mich schon recht beeindruckt, mit dem Zeitverlauf, wie der Gletscher geschmolzen ist und so.","Mich wieder bewusster darauf zu achten, auf die Umwelt. Ich hab schon gewusst, dass das da ist. Aber es wird einem wieder mehr vor Augen geführt.","Ich möchte mich schon selber bei meinem Lebenstil mehr darauf achten. Zum Beispiel beim Essen. Es ist halt immer schwierig, wie man es umsetzt, aber es ist jetzt halt wieder bewusster. Wo man sich zweimal überlegt, ob man etwas macht oder nicht.",2019-06-24T15:54:42Z,1,1,1,1,1,1,2,1,1,1,1,2,5,7,7,4,4,4,5,4,4,7,6,5,6,7,7,5,5,7,5,4,4,5,7,4,5,5,3,5,7,5,7,5,7,5,7,5,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,23,4,1,2,6,6,6,7,7,7,6,6,7,7,6,6,6,3,7,7,6,6,7,7,6,7,7,1,7,7,7,7,7,3,3,1996,9.170266203703704,1.1666666666666667,5.333333333333333,5.466666666666667,1.3529411764705883,6.142857142857143,6.666666666666667,7
15833728,1,-0.7724072850608416,68.0857142857143,"Dass die Landschaft sehr markant war, quadratisch und nicht sehr real. Die Höhe hat man gut gemerkt, aber sonst hatte ich das Gefühl, dass ich schon in einer virtuellen Welt war, aber ich habe es nicht als eine sehr realitätsnah empfunden.","Dass man wirklich aufs Klima achten sollte. Ich hätte nicht gedacht, dass der Gletscher so weit zurückgehen wird in diesen Jahren. Weil es sind ja eigentlich bloss 50 Jahre. Ich fand es auch eindrücklich, dass ein Grad Temperaturunterschied einen solchen Einfluss haben kann. So wie er es erklärte, mit 2.5, 3 und 4 Grad, dass das so eine Auswirkung hat.","Auf die Umwelt zu schauen, versuche ich schon jetzt so gut es geht. Aber vielleicht auch noch zusätzlich anderen Leuten das Nahe zu legen, gut auf die Umwelt zu schauen.",2019-06-20T08:10:44Z,1,1,1,1,1,1,1,1,1,2,2,1,4,7,7,4,4,4,4,4,4,7,7,4,5,7,5,4,4,7,3,4,3,4,6,5,5,5,4,4,6,4,7,1,7,3,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,2,4,6,6,6,4,5,3,6,6,6,2,2,1,1,7,7,7,7,6,3,6,5,6,2,7,3,6,2,7,4,2,1996,27.133263888888887,1.1666666666666667,4.857142857142857,4.733333333333333,NA,4.142857142857143,6,5
15833728,2,-0.09544588420277433,70.8235294117647,"Dass die Landschaft sehr markant war, quadratisch und nicht sehr real. Die Höhe hat man gut gemerkt, aber sonst hatte ich das Gefühl, dass ich schon in einer virtuellen Welt war, aber ich habe es nicht als eine sehr realitätsnah empfunden.","Dass man wirklich aufs Klima achten sollte. Ich hätte nicht gedacht, dass der Gletscher so weit zurückgehen wird in diesen Jahren. Weil es sind ja eigentlich bloss 50 Jahre. Ich fand es auch eindrücklich, dass ein Grad Temperaturunterschied einen solchen Einfluss haben kann. So wie er es erklärte, mit 2.5, 3 und 4 Grad, dass das so eine Auswirkung hat.","Auf die Umwelt zu schauen, versuche ich schon jetzt so gut es geht. Aber vielleicht auch noch zusätzlich anderen Leuten das Nahe zu legen, gut auf die Umwelt zu schauen.",2019-07-17T11:22:38Z,1,1,1,1,1,2,2,1,1,2,3,1,4,7,7,4,4,4,3,5,5,7,7,4,6,7,6,4,4,7,5,5,4,4,7,5,6,5,5,4,7,5,7,3,7,5,7,4,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,23,4,1,2,4,6,6,6,4,5,3,6,6,6,2,2,1,1,7,7,7,7,6,3,6,5,6,2,7,3,6,2,7,4,2,1996,27.133263888888887,1.4166666666666667,5.190476190476191,5.4,1.7058823529411764,4.142857142857143,6,5
73443191,1,-0.2066406325584298,88.6363636363636,"Ich war beeindruckt, wie glaubwürdig es war. Ich war hineingenommen. Ich konnte mein Unglaube weglassen. Das war vielleicht, weil es eine Geschichte gab, der ich folgen konnte. Ich war beschäftigt, die Sprache zu hören. Ich musste die Wörter mit dem visuellen Feld verknüpfen. Es war dann.. Ich glaube, du hast scharf gesagt, und das war habe ich dann immer gemerkt. Ich wusste, dass es nicht real war, aber ich fühlte es nicht. Das Gestell war auch aus Metall, es hat sich aber wie Holz angefühlt, das hat nicht gestummen. Insgesamt hat es mir gut gefallen.","Nichts neues auf Gletscher und Umwelt, weil ich das schon wusste, aber erinnerte mich daran, wieso ich solche Umfragen schwierig finde. Es gibt darin keinen Platz für Anmerkungen und persönliche Kommentare. Die Fragen sind offen für Interpretationen der Wörter. Wenn ich ganz ehrlich geantwortet hätte, hätte ich fast überall ""weder noch"" ankreuzen müssen. Aber das hätte schlechte Daten gegeben. Und auch das mit den selbstberichten. Die Umfrage hat mich gefragt, ob ich schonmal etwas gemacht habe. Man muss entscheiden, wie man sich selbst präsentieren muss. Selbstpräsentierte Berichte finde ich nicht sehr vertrauenserweckend. Es sagt vorallem Sachen über mein selbstbild. Aber das war ja eigentlich nicht deine Frage. Ich fands eigentlich spannend, auch das mit den Tasten fand ich interessant. Und ich konnte selber sehen, dass es schwieriger war, menschlich/negativ zu drucken als menschlich/positiv. Ich könnte mir vorstellen, dass die Reihenfolge hier eine Rolle gespielt haben könnte. Diese Dichotomie. Ich würde gerne die Resultate sehen, weil ich fands spannend.","Hmm. Ich mache ziemlich viel schon für die Umwelt. Ich esse keine Bananen, Mangos oder Avocados, sondern nur Früchte aus der Schweiz. Und nur in Saison. Und ich fliege auch nicht jede Ferien. Und man hat immer die Möglichkeit, sich selbst zu fragen, was man ändern könnte. Und ich denke nicht, dass ich deswegen noch etwas mehr ändern würde. Man kann ja eigentlich jede Handlung hinterfragen. Ich bin mit dem Bus gekommen, hätte aber auch mit dem Tram oder sogar mit dem Velo kommen können, das wäre besser gewesen für die Umwelt. Aber ich muss sagen, ich fands ziemlich cool und dann traurig, zu sehen, wie die Gletscher schmelzen. Es hat mich vielleicht etwas pessimistisch gemacht, weil ich nicht weiss, was ich ändern könnte. Und noch etwas möchte ich sagen: Man spricht immer von einer Umweltkrise, aber eigentlich finde ich, es ist mehr eine Menschen-Krise. Weil die Umwelt hat keine Probleme mit dem Klimawandel, sie passt sich einfach an. Aber die Menschen haben das Problem, müssten umziehen, wenn das Wasser steigt... Jetzt denke ich, dass das Wort Klima-Krise nicht so gut ist, weil es eigentlich eine Mensch-Krise ist.",2019-06-18T10:54:59Z,3,1,3,1,1,2,3,1,3,4,1,2,2,7,6,2,5,4,4,4,3,7,7,5,4,7,5,4,4,5,4,2,3,3,5,3,6,3,5,3,5,1,7,2,6,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,5,0,1,5,1,7,5,6,7,4,2,3,7,3,2,1,1,6,5,6,6,6,6,6,6,6,1,6,2,3,3,6,4,3,1994,9.943854166666666,2.0833333333333335,4.476190476190476,4.2,NA,3.857142857142857,5.888888888888889,4
