participant,Block,Word,Category,CorrResp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,session,date,expName,frameRate,rt,incorrect
18101246,2,AUSGEZEICHNET,positiv,p,1,0,10,5,p,1,1.6004139439974097,001,2019_May_17_1246,iat_vr,5997943544883633,1600.4139439974097,0
18101246,2,EINWANDFREI,positiv,p,1,1,11,6,p,1,0.7871714540015091,001,2019_May_17_1246,iat_vr,5997943544883633,787.1714540015091,0
18101246,2,HERVORRAGEND,positiv,p,1,2,12,7,p,1,0.5677442220039666,001,2019_May_17_1246,iat_vr,5997943544883633,567.7442220039666,0
18101246,2,NEGATIV,negativ,q,1,3,13,2,q,1,0.5217307369966875,001,2019_May_17_1246,iat_vr,5997943544883633,521.7307369966875,0
18101246,2,GUT,positiv,p,1,4,14,9,p,1,0.520152788994892,001,2019_May_17_1246,iat_vr,5997943544883633,520.152788994892,0
18101246,2,SCHLECHT,negativ,q,1,5,15,1,q,1,0.7719233130046632,001,2019_May_17_1246,iat_vr,5997943544883633,771.9233130046632,0
18101246,2,POSITIV,positiv,p,1,6,16,8,p,1,0.8190084460002254,001,2019_May_17_1246,iat_vr,5997943544883633,819.0084460002254,0
18101246,2,SCHÄDLICH,negativ,q,1,7,17,3,q,1,0.8219781760053593,001,2019_May_17_1246,iat_vr,5997943544883633,821.9781760053593,0
18101246,2,SCHWACH,negativ,q,1,8,18,4,q,1,0.768113183999958,001,2019_May_17_1246,iat_vr,5997943544883633,768.113183999958,0
18101246,2,SCHLIMM,negativ,q,1,9,19,0,q,1,0.8722881709982175,001,2019_May_17_1246,iat_vr,5997943544883633,872.2881709982175,0
18101246,3,POSITIV,positiv,p,0,0,0,8,p,1,1.137153263000073,001,2019_May_17_1246,iat_vr,5997943544883633,1137.153263000073,0
18101246,3,WASSER,Natur,q,0,1,1,11,q,1,2.9735015139958705,001,2019_May_17_1246,iat_vr,5997943544883633,2973.5015139958705,0
18101246,3,BAUM,Natur,q,0,2,2,10,q,1,0.704194723002729,001,2019_May_17_1246,iat_vr,5997943544883633,704.194723002729,0
18101246,3,HERVORRAGEND,positiv,p,0,3,3,7,p,1,0.6881605950038647,001,2019_May_17_1246,iat_vr,5997943544883633,688.1605950038647,0
18101246,3,STEIN,Natur,q,0,4,4,14,q,1,5.241090114999679,001,2019_May_17_1246,iat_vr,5997943544883633,5241.090114999679,0
18101246,3,AUSGEZEICHNET,positiv,p,0,5,5,5,p,1,2.7714761050010566,001,2019_May_17_1246,iat_vr,5997943544883633,2771.4761050010566,0
18101246,3,SCHÄDLICH,negativ,q,0,6,6,3,q,1,0.7385932450051769,001,2019_May_17_1246,iat_vr,5997943544883633,738.5932450051769,0
18101246,3,BLUME,Natur,q,0,7,7,12,q,1,1.4056014739981038,001,2019_May_17_1246,iat_vr,5997943544883633,1405.6014739981038,0
18101246,3,TIER,Natur,q,0,8,8,13,q,1,0.9043401620001532,001,2019_May_17_1246,iat_vr,5997943544883633,904.3401620001532,0
18101246,3,GEBÄUDE,Gemacht,p,0,9,9,15,p,1,0.5206921810022322,001,2019_May_17_1246,iat_vr,5997943544883633,520.6921810022322,0
18101246,3,LAMPE,Gemacht,p,0,10,10,19,q,0,0.788426476996392,001,2019_May_17_1246,iat_vr,5997943544883633,788.426476996392,1
18101246,3,GUT,positiv,p,0,11,11,9,p,1,1.6216446420003194,001,2019_May_17_1246,iat_vr,5997943544883633,1621.6446420003194,0
18101246,3,SCHWACH,negativ,q,0,12,12,4,q,1,0.6717770249961177,001,2019_May_17_1246,iat_vr,5997943544883633,671.7770249961177,0
18101246,3,STADT,Gemacht,p,0,13,13,16,p,1,2.6069637179971323,001,2019_May_17_1246,iat_vr,5997943544883633,2606.9637179971323,0
18101246,3,SCHLECHT,negativ,q,0,14,14,1,q,1,0.8881833410050604,001,2019_May_17_1246,iat_vr,5997943544883633,888.1833410050604,0
18101246,3,NEGATIV,negativ,q,0,15,15,2,q,1,0.7725099079980282,001,2019_May_17_1246,iat_vr,5997943544883633,772.5099079980282,0
18101246,3,EINWANDFREI,positiv,p,0,16,16,6,p,1,0.7045808120019501,001,2019_May_17_1246,iat_vr,5997943544883633,704.5808120019501,0
18101246,3,SCHLIMM,negativ,q,0,17,17,0,q,1,0.6726014029991347,001,2019_May_17_1246,iat_vr,5997943544883633,672.6014029991347,0
18101246,3,COMPUTER,Gemacht,p,0,18,18,18,p,1,0.8377625319990329,001,2019_May_17_1246,iat_vr,5997943544883633,837.762531999033,0
18101246,3,KLEIDER,Gemacht,p,0,19,19,17,p,1,0.7888493100035703,001,2019_May_17_1246,iat_vr,5997943544883633,788.8493100035703,0
18101246,4,HERVORRAGEND,positiv,p,0,0,0,7,p,1,0.7868715170043288,001,2019_May_17_1246,iat_vr,5997943544883633,786.8715170043288,0
18101246,4,POSITIV,positiv,p,0,1,1,8,p,1,0.6055520920053823,001,2019_May_17_1246,iat_vr,5997943544883633,605.5520920053823,0
18101246,4,LAMPE,Gemacht,p,0,2,2,19,p,1,1.3686491260014009,001,2019_May_17_1246,iat_vr,5997943544883633,1368.6491260014009,0
18101246,4,NEGATIV,negativ,q,0,3,3,2,q,1,0.9012685369962128,001,2019_May_17_1246,iat_vr,5997943544883633,901.2685369962128,0
18101246,4,STEIN,Natur,q,0,4,4,14,q,1,0.8225645880011143,001,2019_May_17_1246,iat_vr,5997943544883633,822.5645880011143,0
18101246,4,EINWANDFREI,positiv,p,0,5,5,6,p,1,0.7879337890044553,001,2019_May_17_1246,iat_vr,5997943544883633,787.9337890044553,0
18101246,4,TIER,Natur,q,0,6,6,13,q,1,0.6729467439945438,001,2019_May_17_1246,iat_vr,5997943544883633,672.9467439945438,0
18101246,4,BLUME,Natur,q,0,7,7,12,q,1,0.8897909269944648,001,2019_May_17_1246,iat_vr,5997943544883633,889.7909269944648,0
18101246,4,GEBÄUDE,Gemacht,p,0,8,8,15,p,1,0.688352486002259,001,2019_May_17_1246,iat_vr,5997943544883633,688.352486002259,0
18101246,4,WASSER,Natur,q,0,9,9,11,q,1,0.7392366989952279,001,2019_May_17_1246,iat_vr,5997943544883633,739.2366989952279,0
18101246,4,SCHLIMM,negativ,q,0,10,10,0,q,1,1.1550495629999205,001,2019_May_17_1246,iat_vr,5997943544883633,1155.0495629999205,0
18101246,4,KLEIDER,Gemacht,p,0,11,11,17,p,1,1.0872553780063754,001,2019_May_17_1246,iat_vr,5997943544883633,1087.2553780063754,0
18101246,4,COMPUTER,Gemacht,p,0,12,12,18,p,1,0.5056548760039732,001,2019_May_17_1246,iat_vr,5997943544883633,505.6548760039732,0
18101246,4,SCHWACH,negativ,q,0,13,13,4,q,1,1.0225775489961961,001,2019_May_17_1246,iat_vr,5997943544883633,1022.5775489961961,0
18101246,4,AUSGEZEICHNET,positiv,p,0,14,14,5,p,1,0.7043019249977078,001,2019_May_17_1246,iat_vr,5997943544883633,704.3019249977078,0
18101246,4,STADT,Gemacht,p,0,15,15,16,p,1,1.3223559470061446,001,2019_May_17_1246,iat_vr,5997943544883633,1322.3559470061446,0
18101246,4,SCHÄDLICH,negativ,q,0,16,16,3,q,1,0.6887456129989005,001,2019_May_17_1246,iat_vr,5997943544883633,688.7456129989005,0
18101246,4,GUT,positiv,p,0,17,17,9,p,1,1.188133014999039,001,2019_May_17_1246,iat_vr,5997943544883633,1188.133014999039,0
18101246,4,BAUM,Natur,q,0,18,18,10,q,1,0.9069379559950903,001,2019_May_17_1246,iat_vr,5997943544883633,906.9379559950903,0
18101246,4,SCHLECHT,negativ,q,0,19,19,1,q,1,0.8558229190020938,001,2019_May_17_1246,iat_vr,5997943544883633,855.8229190020938,0
18101246,4,LAMPE,Gemacht,p,1,0,20,19,p,1,0.8230905160016846,001,2019_May_17_1246,iat_vr,5997943544883633,823.0905160016846,0
18101246,4,AUSGEZEICHNET,positiv,p,1,1,21,5,p,1,0.6371191510042991,001,2019_May_17_1246,iat_vr,5997943544883633,637.119151004299,0
18101246,4,HERVORRAGEND,positiv,p,1,2,22,7,p,1,0.5206891420020838,001,2019_May_17_1246,iat_vr,5997943544883633,520.6891420020838,0
18101246,4,TIER,Natur,q,1,3,23,13,q,1,0.5897159140004078,001,2019_May_17_1246,iat_vr,5997943544883633,589.7159140004078,0
18101246,4,SCHWACH,negativ,q,1,4,24,4,q,1,1.2551769979982055,001,2019_May_17_1246,iat_vr,5997943544883633,1255.1769979982055,0
18101246,4,KLEIDER,Gemacht,p,1,5,25,17,p,1,0.5544583640003111,001,2019_May_17_1246,iat_vr,5997943544883633,554.4583640003111,0
18101246,4,WASSER,Natur,q,1,6,26,11,q,1,0.9044316220024484,001,2019_May_17_1246,iat_vr,5997943544883633,904.4316220024484,0
18101246,4,COMPUTER,Gemacht,p,1,7,27,18,p,1,0.5718722840028931,001,2019_May_17_1246,iat_vr,5997943544883633,571.8722840028931,0
18101246,4,SCHLECHT,negativ,q,1,8,28,1,q,1,0.6717764200002421,001,2019_May_17_1246,iat_vr,5997943544883633,671.7764200002421,0
18101246,4,STADT,Gemacht,p,1,9,29,16,p,1,1.4884573870003805,001,2019_May_17_1246,iat_vr,5997943544883633,1488.4573870003805,0
18101246,4,GEBÄUDE,Gemacht,p,1,10,30,15,p,1,0.6544715580021148,001,2019_May_17_1246,iat_vr,5997943544883633,654.4715580021148,0
18101246,4,GUT,positiv,p,1,11,31,9,p,1,0.9715289859959739,001,2019_May_17_1246,iat_vr,5997943544883633,971.5289859959739,0
18101246,4,BLUME,Natur,q,1,12,32,12,q,1,0.7389023630021256,001,2019_May_17_1246,iat_vr,5997943544883633,738.9023630021256,0
18101246,4,EINWANDFREI,positiv,p,1,13,33,6,p,1,0.7670783409994328,001,2019_May_17_1246,iat_vr,5997943544883633,767.0783409994328,0
18101246,4,BAUM,Natur,q,1,14,34,10,q,1,1.6557579719956266,001,2019_May_17_1246,iat_vr,5997943544883633,1655.7579719956266,0
18101246,4,SCHÄDLICH,negativ,q,1,15,35,3,q,1,0.6839663959981408,001,2019_May_17_1246,iat_vr,5997943544883633,683.9663959981408,0
18101246,4,NEGATIV,negativ,q,1,16,36,2,q,1,0.7722872529993765,001,2019_May_17_1246,iat_vr,5997943544883633,772.2872529993765,0
18101246,4,STEIN,Natur,q,1,17,37,14,q,1,1.0382357320049778,001,2019_May_17_1246,iat_vr,5997943544883633,1038.2357320049778,0
18101246,4,SCHLIMM,negativ,q,1,18,38,0,q,1,1.2892497590000858,001,2019_May_17_1246,iat_vr,5997943544883633,1289.2497590000858,0
18101246,4,POSITIV,positiv,p,1,19,39,8,p,1,0.522177904000273,001,2019_May_17_1246,iat_vr,5997943544883633,522.177904000273,0
18101246,5,GEBÄUDE,Gemacht,q,0,0,0,5,p,0,3.6064893180009676,001,2019_May_17_1246,iat_vr,5997943544883633,3606.4893180009676,1
18101246,5,COMPUTER,Gemacht,q,0,1,1,8,q,1,0.7551029169990215,001,2019_May_17_1246,iat_vr,5997943544883633,755.1029169990215,0
18101246,5,STADT,Gemacht,q,0,2,2,6,q,1,1.0894349720038008,001,2019_May_17_1246,iat_vr,5997943544883633,1089.4349720038008,0
18101246,5,KLEIDER,Gemacht,q,0,3,3,7,q,1,0.5890037000062875,001,2019_May_17_1246,iat_vr,5997943544883633,589.0037000062875,0
18101246,5,WASSER,Natur,p,0,4,4,1,p,1,0.6713810340006603,001,2019_May_17_1246,iat_vr,5997943544883633,671.3810340006603,0
18101246,5,LAMPE,Gemacht,q,0,5,5,9,q,1,0.7728367839954444,001,2019_May_17_1246,iat_vr,5997943544883633,772.8367839954444,0
18101246,5,TIER,Natur,p,0,6,6,3,p,1,1.572821400994144,001,2019_May_17_1246,iat_vr,5997943544883633,1572.821400994144,0
18101246,5,BAUM,Natur,p,0,7,7,0,p,1,0.5525567160002538,001,2019_May_17_1246,iat_vr,5997943544883633,552.5567160002538,0
18101246,5,STEIN,Natur,p,0,8,8,4,p,1,0.5228234639944276,001,2019_May_17_1246,iat_vr,5997943544883633,522.8234639944276,0
18101246,5,BLUME,Natur,p,0,9,9,2,p,1,0.5225602680002339,001,2019_May_17_1246,iat_vr,5997943544883633,522.5602680002339,0
18101246,5,KLEIDER,Gemacht,q,1,0,10,7,q,1,0.6386273600001005,001,2019_May_17_1246,iat_vr,5997943544883633,638.6273600001005,0
18101246,5,GEBÄUDE,Gemacht,q,1,1,11,5,p,0,0.6881698639990645,001,2019_May_17_1246,iat_vr,5997943544883633,688.1698639990645,1
18101246,5,COMPUTER,Gemacht,q,1,2,12,8,q,1,0.97132503100147,001,2019_May_17_1246,iat_vr,5997943544883633,971.32503100147,0
18101246,5,BLUME,Natur,p,1,3,13,2,p,1,1.4053968389998772,001,2019_May_17_1246,iat_vr,5997943544883633,1405.3968389998772,0
18101246,5,LAMPE,Gemacht,q,1,4,14,9,q,1,0.7545026339939795,001,2019_May_17_1246,iat_vr,5997943544883633,754.5026339939795,0
18101246,5,STEIN,Natur,p,1,5,15,4,p,1,1.2526115849977941,001,2019_May_17_1246,iat_vr,5997943544883633,1252.6115849977941,0
18101246,5,WASSER,Natur,p,1,6,16,1,p,1,0.5518132340002921,001,2019_May_17_1246,iat_vr,5997943544883633,551.8132340002921,0
18101246,5,TIER,Natur,p,1,7,17,3,p,1,0.5727955649999785,001,2019_May_17_1246,iat_vr,5997943544883633,572.7955649999785,0
18101246,5,BAUM,Natur,p,1,8,18,0,p,1,0.5395626820027246,001,2019_May_17_1246,iat_vr,5997943544883633,539.5626820027246,0
18101246,5,STADT,Gemacht,q,1,9,19,6,q,1,0.7048841369978618,001,2019_May_17_1246,iat_vr,5997943544883633,704.8841369978618,0
18101246,6,SCHWACH,negativ,q,0,0,0,14,q,1,1.1376554800008307,001,2019_May_17_1246,iat_vr,5997943544883633,1137.6554800008307,0
18101246,6,GEBÄUDE,Gemacht,q,0,1,1,5,q,1,2.2567372970006545,001,2019_May_17_1246,iat_vr,5997943544883633,2256.7372970006545,0
18101246,6,BLUME,Natur,p,0,2,2,2,p,1,1.2691137599977083,001,2019_May_17_1246,iat_vr,5997943544883633,1269.1137599977083,0
18101246,6,SCHLIMM,negativ,q,0,3,3,10,p,0,1.6220751689979807,001,2019_May_17_1246,iat_vr,5997943544883633,1622.0751689979807,1
18101246,6,LAMPE,Gemacht,q,0,4,4,9,q,1,0.8391590130049735,001,2019_May_17_1246,iat_vr,5997943544883633,839.1590130049735,0
18101246,6,KLEIDER,Gemacht,q,0,5,5,7,q,1,1.0526496110032895,001,2019_May_17_1246,iat_vr,5997943544883633,1052.6496110032895,0
18101246,6,WASSER,Natur,p,0,6,6,1,p,1,0.6543106079989229,001,2019_May_17_1246,iat_vr,5997943544883633,654.3106079989229,0
18101246,6,GUT,positiv,p,0,7,7,19,p,1,2.440476955001941,001,2019_May_17_1246,iat_vr,5997943544883633,2440.476955001941,0
18101246,6,AUSGEZEICHNET,positiv,p,0,8,8,15,p,1,1.320739661998232,001,2019_May_17_1246,iat_vr,5997943544883633,1320.739661998232,0
18101246,6,COMPUTER,Gemacht,q,0,9,9,8,q,1,0.75539768699673,001,2019_May_17_1246,iat_vr,5997943544883633,755.39768699673,0
18101246,6,SCHÄDLICH,negativ,q,0,10,10,13,p,0,1.4052885010023601,001,2019_May_17_1246,iat_vr,5997943544883633,1405.2885010023601,1
18101246,6,BAUM,Natur,p,0,11,11,0,q,0,1.8228201090023504,001,2019_May_17_1246,iat_vr,5997943544883633,1822.8201090023504,1
18101246,6,NEGATIV,negativ,q,0,12,12,12,q,1,3.606853151002724,001,2019_May_17_1246,iat_vr,5997943544883633,3606.853151002724,0
18101246,6,STEIN,Natur,p,0,13,13,4,p,1,1.9566682940057945,001,2019_May_17_1246,iat_vr,5997943544883633,1956.6682940057945,0
18101246,6,SCHLECHT,negativ,q,0,14,14,11,q,1,1.0880584350015852,001,2019_May_17_1246,iat_vr,5997943544883633,1088.0584350015852,0
18101246,6,HERVORRAGEND,positiv,p,0,15,15,17,p,1,0.6537524689993006,001,2019_May_17_1246,iat_vr,5997943544883633,653.7524689993006,0
18101246,6,POSITIV,positiv,p,0,16,16,18,p,1,0.6058844549988862,001,2019_May_17_1246,iat_vr,5997943544883633,605.8844549988862,0
18101246,6,EINWANDFREI,positiv,p,0,17,17,16,p,1,0.5876345229989965,001,2019_May_17_1246,iat_vr,5997943544883633,587.6345229989965,0
18101246,6,TIER,Natur,p,0,18,18,3,p,1,1.621485171999666,001,2019_May_17_1246,iat_vr,5997943544883633,1621.485171999666,0
18101246,6,STADT,Gemacht,q,0,19,19,6,q,1,0.7547129430022324,001,2019_May_17_1246,iat_vr,5997943544883633,754.7129430022324,0
18101246,7,GUT,positiv,p,0,0,0,19,p,1,1.2036703169942484,001,2019_May_17_1246,iat_vr,5997943544883633,1203.6703169942484,0
18101246,7,STADT,Gemacht,q,0,1,1,6,q,1,1.3396885389956878,001,2019_May_17_1246,iat_vr,5997943544883633,1339.6885389956878,0
18101246,7,STEIN,Natur,p,0,2,2,4,p,1,3.0569993239987525,001,2019_May_17_1246,iat_vr,5997943544883633,3056.9993239987525,0
18101246,7,NEGATIV,negativ,q,0,3,3,12,q,1,0.871807709998393,001,2019_May_17_1246,iat_vr,5997943544883633,871.807709998393,0
18101246,7,KLEIDER,Gemacht,q,0,4,4,7,p,0,0.8043369939987315,001,2019_May_17_1246,iat_vr,5997943544883633,804.3369939987315,1
18101246,7,BLUME,Natur,p,0,5,5,2,q,0,1.4732677840001998,001,2019_May_17_1246,iat_vr,5997943544883633,1473.2677840001998,1
18101246,7,SCHÄDLICH,negativ,q,0,6,6,13,q,1,2.4552853779969155,001,2019_May_17_1246,iat_vr,5997943544883633,2455.2853779969155,0
18101246,7,AUSGEZEICHNET,positiv,p,0,7,7,15,p,1,1.3888661509990925,001,2019_May_17_1246,iat_vr,5997943544883633,1388.8661509990925,0
18101246,7,SCHWACH,negativ,q,0,8,8,14,q,1,0.7558137819942203,001,2019_May_17_1246,iat_vr,5997943544883633,755.8137819942203,0
18101246,7,LAMPE,Gemacht,q,0,9,9,9,p,0,3.9742258780024713,001,2019_May_17_1246,iat_vr,5997943544883633,3974.2258780024713,1
18101246,7,SCHLIMM,negativ,q,0,10,10,10,q,1,1.9040230059981695,001,2019_May_17_1246,iat_vr,5997943544883633,1904.0230059981695,0
18101246,7,GEBÄUDE,Gemacht,q,0,11,11,5,q,1,1.256208658000105,001,2019_May_17_1246,iat_vr,5997943544883633,1256.208658000105,0
18101246,7,HERVORRAGEND,positiv,p,0,12,12,17,p,1,0.7341724180005258,001,2019_May_17_1246,iat_vr,5997943544883633,734.1724180005258,0
18101246,7,SCHLECHT,negativ,q,0,13,13,11,q,1,0.9057575690021622,001,2019_May_17_1246,iat_vr,5997943544883633,905.7575690021622,0
18101246,7,WASSER,Natur,p,0,14,14,1,q,0,0.6560038370007533,001,2019_May_17_1246,iat_vr,5997943544883633,656.0038370007533,1
18101246,7,TIER,Natur,p,0,15,15,3,p,1,0.7713946340008988,001,2019_May_17_1246,iat_vr,5997943544883633,771.3946340008988,0
18101246,7,POSITIV,positiv,p,0,16,16,18,q,0,1.0558997199987061,001,2019_May_17_1246,iat_vr,5997943544883633,1055.8997199987061,1
18101246,7,EINWANDFREI,positiv,p,0,17,17,16,p,1,1.0880951729996013,001,2019_May_17_1246,iat_vr,5997943544883633,1088.0951729996013,0
18101246,7,COMPUTER,Gemacht,q,0,18,18,8,p,0,2.756152549001854,001,2019_May_17_1246,iat_vr,5997943544883633,2756.152549001854,1
18101246,7,BAUM,Natur,p,0,19,19,0,q,0,0.2005197100006626,001,2019_May_17_1246,iat_vr,5997943544883633,200.5197100006626,1
18101246,7,AUSGEZEICHNET,positiv,p,1,0,20,15,p,1,0.7043839659963851,001,2019_May_17_1246,iat_vr,5997943544883633,704.3839659963851,0
18101246,7,HERVORRAGEND,positiv,p,1,1,21,17,p,1,0.6211826619983185,001,2019_May_17_1246,iat_vr,5997943544883633,621.1826619983185,0
18101246,7,KLEIDER,Gemacht,q,1,2,22,7,p,0,1.6884862760052783,001,2019_May_17_1246,iat_vr,5997943544883633,1688.4862760052783,1
18101246,7,GUT,positiv,p,1,3,23,19,p,1,0.9711149540016777,001,2019_May_17_1246,iat_vr,5997943544883633,971.1149540016777,0
18101246,7,STADT,Gemacht,q,1,4,24,6,q,1,2.870056656996894,001,2019_May_17_1246,iat_vr,5997943544883633,2870.056656996894,0
18101246,7,GEBÄUDE,Gemacht,q,1,5,25,5,q,1,1.0561751130007906,001,2019_May_17_1246,iat_vr,5997943544883633,1056.1751130007906,0
18101246,7,BLUME,Natur,p,1,6,26,2,p,1,0.5855345849995501,001,2019_May_17_1246,iat_vr,5997943544883633,585.5345849995501,0
18101246,7,SCHWACH,negativ,q,1,7,27,14,q,1,0.8886079660005635,001,2019_May_17_1246,iat_vr,5997943544883633,888.6079660005635,0
18101246,7,SCHLECHT,negativ,q,1,8,28,11,q,1,0.7190049999990151,001,2019_May_17_1246,iat_vr,5997943544883633,719.0049999990151,0
18101246,7,SCHÄDLICH,negativ,q,1,9,29,13,q,1,0.6535475650016451,001,2019_May_17_1246,iat_vr,5997943544883633,653.5475650016451,0
18101246,7,WASSER,Natur,p,1,10,30,1,p,1,0.8220993529976113,001,2019_May_17_1246,iat_vr,5997943544883633,822.0993529976113,0
18101246,7,TIER,Natur,p,1,11,31,3,p,1,0.6721351649975986,001,2019_May_17_1246,iat_vr,5997943544883633,672.1351649975986,0
18101246,7,LAMPE,Gemacht,q,1,12,32,9,q,1,0.5545180059998529,001,2019_May_17_1246,iat_vr,5997943544883633,554.5180059998529,0
18101246,7,COMPUTER,Gemacht,q,1,13,33,8,q,1,0.5547530999974697,001,2019_May_17_1246,iat_vr,5997943544883633,554.7530999974697,0
18101246,7,BAUM,Natur,p,1,14,34,0,p,1,1.1066380310003296,001,2019_May_17_1246,iat_vr,5997943544883633,1106.6380310003296,0
18101246,7,STEIN,Natur,p,1,15,35,4,p,1,0.7224848990008468,001,2019_May_17_1246,iat_vr,5997943544883633,722.4848990008468,0
18101246,7,SCHLIMM,negativ,q,1,16,36,10,q,1,0.7220321679997141,001,2019_May_17_1246,iat_vr,5997943544883633,722.0321679997141,0
18101246,7,POSITIV,positiv,p,1,17,37,18,p,1,0.9212959979995503,001,2019_May_17_1246,iat_vr,5997943544883633,921.2959979995503,0
18101246,7,EINWANDFREI,positiv,p,1,18,38,16,p,1,1.0555159540017485,001,2019_May_17_1246,iat_vr,5997943544883633,1055.5159540017485,0
18101246,7,NEGATIV,negativ,q,1,19,39,12,q,1,0.5851990680021117,001,2019_May_17_1246,iat_vr,5997943544883633,585.1990680021117,0
18101246,1,STEIN,Natur,q,0,0,0,4,q,1,0.9553242300025886,002,2019_May_17_1309,iat_vr,5973931840385358,955.3242300025886,0
18101246,1,WASSER,Natur,q,0,1,1,1,q,1,0.504666755994549,002,2019_May_17_1309,iat_vr,5973931840385358,504.666755994549,0
18101246,1,LAMPE,Gemacht,p,0,2,2,9,p,1,0.57046675899619,002,2019_May_17_1309,iat_vr,5973931840385358,570.46675899619,0
18101246,1,BAUM,Natur,q,0,3,3,0,q,1,0.6715667300013592,002,2019_May_17_1309,iat_vr,5973931840385358,671.5667300013592,0
18101246,1,KLEIDER,Gemacht,p,0,4,4,7,p,1,0.7346380200033309,002,2019_May_17_1309,iat_vr,5973931840385358,734.6380200033309,0
18101246,1,BLUME,Natur,q,0,5,5,2,q,1,0.7859109260025434,002,2019_May_17_1309,iat_vr,5973931840385358,785.9109260025434,0
18101246,1,COMPUTER,Gemacht,p,0,6,6,8,p,1,0.7715758470003493,002,2019_May_17_1309,iat_vr,5973931840385358,771.5758470003493,0
18101246,1,TIER,Natur,q,0,7,7,3,q,1,0.7230319320005947,002,2019_May_17_1309,iat_vr,5973931840385358,723.0319320005947,0
18101246,1,GEBÄUDE,Gemacht,p,0,8,8,5,p,1,1.221572002999892,002,2019_May_17_1309,iat_vr,5973931840385358,1221.572002999892,0
18101246,1,STADT,Gemacht,p,0,9,9,6,p,1,0.639362734000315,002,2019_May_17_1309,iat_vr,5973931840385358,639.362734000315,0
18101246,1,KLEIDER,Gemacht,p,1,0,10,7,p,1,0.538995757997327,002,2019_May_17_1309,iat_vr,5973931840385358,538.995757997327,0
18101246,1,LAMPE,Gemacht,p,1,1,11,9,p,1,0.5727807500006747,002,2019_May_17_1309,iat_vr,5973931840385358,572.7807500006747,0
18101246,1,WASSER,Natur,q,1,2,12,1,q,1,0.4728862839983776,002,2019_May_17_1309,iat_vr,5973931840385358,472.8862839983776,0
18101246,1,GEBÄUDE,Gemacht,p,1,3,13,5,p,1,0.655159730995365,002,2019_May_17_1309,iat_vr,5973931840385358,655.159730995365,0
18101246,1,STADT,Gemacht,p,1,4,14,6,p,1,0.9054210710019106,002,2019_May_17_1309,iat_vr,5973931840385358,905.4210710019106,0
18101246,1,COMPUTER,Gemacht,p,1,5,15,8,p,1,0.5183510419956292,002,2019_May_17_1309,iat_vr,5973931840385358,518.3510419956292,0
18101246,1,BAUM,Natur,q,1,6,16,0,q,1,0.6210450229991693,002,2019_May_17_1309,iat_vr,5973931840385358,621.0450229991693,0
18101246,1,BLUME,Natur,q,1,7,17,2,q,1,0.48942080800043186,002,2019_May_17_1309,iat_vr,5973931840385358,489.42080800043186,0
18101246,1,TIER,Natur,q,1,8,18,3,q,1,0.508246916004282,002,2019_May_17_1309,iat_vr,5973931840385358,508.24691600428196,0
18101246,1,STEIN,Natur,q,1,9,19,4,q,1,0.3719057850030367,002,2019_May_17_1309,iat_vr,5973931840385358,371.9057850030367,0
18101246,2,SCHLIMM,negativ,q,0,0,0,0,q,1,0.6710487340023974,002,2019_May_17_1309,iat_vr,5973931840385358,671.0487340023974,0
18101246,2,HERVORRAGEND,positiv,p,0,1,1,7,p,1,0.487212421001459,002,2019_May_17_1309,iat_vr,5973931840385358,487.212421001459,0
18101246,2,SCHWACH,negativ,q,0,2,2,4,q,1,0.6886086009981227,002,2019_May_17_1309,iat_vr,5973931840385358,688.6086009981227,0
18101246,2,GUT,positiv,p,0,3,3,9,p,1,0.5730850389954867,002,2019_May_17_1309,iat_vr,5973931840385358,573.0850389954867,0
18101246,2,AUSGEZEICHNET,positiv,p,0,4,4,5,p,1,0.554465193003125,002,2019_May_17_1309,iat_vr,5973931840385358,554.465193003125,0
18101246,2,NEGATIV,negativ,q,0,5,5,2,q,1,1.221800457999052,002,2019_May_17_1309,iat_vr,5973931840385358,1221.800457999052,0
18101246,2,SCHLECHT,negativ,q,0,6,6,1,q,1,0.7852659620039049,002,2019_May_17_1309,iat_vr,5973931840385358,785.2659620039049,0
18101246,2,EINWANDFREI,positiv,p,0,7,7,6,p,1,0.8704323140045744,002,2019_May_17_1309,iat_vr,5973931840385358,870.4323140045744,0
18101246,2,POSITIV,positiv,p,0,8,8,8,p,1,0.6208424779979396,002,2019_May_17_1309,iat_vr,5973931840385358,620.8424779979396,0
18101246,2,SCHÄDLICH,negativ,q,0,9,9,3,q,1,0.8884432190025109,002,2019_May_17_1309,iat_vr,5973931840385358,888.4432190025109,0
18101246,2,NEGATIV,negativ,q,1,0,10,2,q,1,0.6037503039988223,002,2019_May_17_1309,iat_vr,5973931840385358,603.7503039988223,0
18101246,2,EINWANDFREI,positiv,p,1,1,11,6,p,1,0.7377037440019194,002,2019_May_17_1309,iat_vr,5973931840385358,737.7037440019194,0
18101246,2,AUSGEZEICHNET,positiv,p,1,2,12,5,p,1,0.48750030399969546,002,2019_May_17_1309,iat_vr,5973931840385358,487.50030399969546,0
18101246,2,SCHLIMM,negativ,q,1,3,13,0,q,1,0.568938819997129,002,2019_May_17_1309,iat_vr,5973931840385358,568.938819997129,0
