id,time,iat,StartDate,ccs1,ccs2,ccs3,ccs4,ccs5,ccs6,ccs7,ccs8,ccs9,ccs10,ccs11,ccs12,nr1,nr2,nr3,nr4,nr5,nr6,nr7,nr8,nr9,nr10,nr11,nr12,nr13,nr14,nr15,nr16,nr17,nr18,nr19,nr20,nr21,nep1,nep2,nep3,nep4,nep5,nep6,nep7,nep8,nep9,nep10,nep11,nep12,nep13,nep14,nep15,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,SES_9,SES_10,SES_11,SES_12,SES_13,SES_14,SES_15,SES_16,SES_17,age,edu,sex,pol,ipq1,ipq2,ipq3,ipq4,ipq5,ipq6,ipq7,ipq8,ipq9,ipq10,ipq11,ipq12,ipq13,ipq14,sod_1,sod_2,sod_3,sod_4,sod_5,sod_6,sod_7,sod_8,sod_9,vr_exp,vr_eval1,vr_eval2,vr_eval3,vr_eval4,vr_eval5,span,seen,sex_3_TEXT - Topics,yearOfBirth,timeBtwnTestings_inH,condition,Frage1,Frage2,Frage3,OQ_Design+,OQ_Design-,OQ_alreadyAware,OQ_personalConsequences,OQ_Realism,OQ_Abstractness,OQ_positiveExperience,OQ_personaMemoriesl,OQ_generalConsequences,OQ_fidelity+,OQ_fidelity-,hr_mean
38786478,1,-0.40956238101361575,2019-05-10T14:12:45Z,2,2,1,2,3,2,2,1,1,2,3,1,4,1,2,4,4,4,4,3,4,2,1,4,1,3,2,4,4,4,3,4,4,3,3,4,4,4,5,5,3,5,2,3,1,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,6,0,2,3,3,5,5,4,5,3,5,5,5,3,4,2,3,7,1,7,3,1,2,1,1,7,2,6,6,7,4,7,5,3,NA,1988,39.92625,a,"Es war spannend und cool. Mir ist schon aufgefallen, dass es eine vereinfachte Welt war. Mit Ecken und Kanten. Dass es nicht so eine gute Auflösung hatte. Also die Pixel sind mir aufgefallen. Aber es war schön und spannend.","Das VR Spass macht. Sonst hab ich mich halt gefragt, ob das... Ob mich das etwas geprimt hat. Also ich hab natürlich die Hypothese hinterfragt. Ob mich die ganze Geschichte geprimt hat, um Umweltbewusster zu antworten. Menschgemacht schlecht und natürlich gut zu antworten. Und ob ich im Fragebogen kritischer geworden bin.","Nach dem Erlebnis? Jein. Vielleicht. Vielleicht motiviert es mich beim Einkauf wieder besser zu schauen auf weniger Plastik und auf weniger Tier-Produkte. Ich kann aber nicht sagen, dass das nur wegen dem Experiment ist, und dass das nur zusätzliche Motivation ist.",1,0,0,1,0,1,1,0,0,0,1,64.4347826086957
38786478,2,0.26060109375294177,2019-06-19T12:26:33Z,1,2,3,1,3,3,3,2,1,3,3,2,2,3,1,4,3,3,4,3,4,3,2,4,2,2,1,5,4,4,3,3,4,4,2,4,3,5,5,5,4,4,1,4,2,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,6,0,2,3,3,5,5,4,5,3,5,5,5,3,4,2,3,7,1,7,3,1,2,1,1,7,2,6,6,7,4,7,5,3,NA,1988,39.92625,a,"Es war spannend und cool. Mir ist schon aufgefallen, dass es eine vereinfachte Welt war. Mit Ecken und Kanten. Dass es nicht so eine gute Auflösung hatte. Also die Pixel sind mir aufgefallen. Aber es war schön und spannend.","Das VR Spass macht. Sonst hab ich mich halt gefragt, ob das... Ob mich das etwas geprimt hat. Also ich hab natürlich die Hypothese hinterfragt. Ob mich die ganze Geschichte geprimt hat, um Umweltbewusster zu antworten. Menschgemacht schlecht und natürlich gut zu antworten. Und ob ich im Fragebogen kritischer geworden bin.","Nach dem Erlebnis? Jein. Vielleicht. Vielleicht motiviert es mich beim Einkauf wieder besser zu schauen auf weniger Plastik und auf weniger Tier-Produkte. Ich kann aber nicht sagen, dass das nur wegen dem Experiment ist, und dass das nur zusätzliche Motivation ist.",1,0,0,1,0,1,1,0,0,0,1,62.4871794871795
23312252,1,-0.9362685762034056,2019-05-30T08:43:20Z,1,1,1,1,3,1,1,1,1,1,1,1,5,1,1,3,5,3,4,5,4,1,1,5,1,1,5,5,5,1,4,4,4,1,4,3,4,4,3,4,1,5,2,4,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,6,0,4,4,4,1,6,4,5,1,1,7,5,3,3,4,1,5,6,1,5,6,2,7,7,2,2,7,5,7,5,7,4,3,NA,1985,27.358634259259258,b,"Grundsätzlich eine gute Erfahrung. Dadurch, dass ich schonmal dort war, habe ich Dinge gesucht, die gefehlt haben. Und Details. Du hast mir gesagt, ich soll die Brille adjustieren, wenn es nicht scharf ist, und du hast gesehen, was ich gemacht habe. Ich habe versucht, es immer wieder zu verbessern: Wird es schärfer? Und irgendwann habe ich aufgegeben und gefunden, das Gras wird nicht mehr schärfer.","VR ist cool und macht spass. Die Natur ist nicht zu vernachlässigen, einmal mehr.","Jetzt grad direkt abgeleitet nicht. Aber sonst: Ich muss mehr in die Region und in die Gegend. Prüfungen hinter mir, der Fuss kaputt. Ich habe gesagt, dass ich Bergfan bin, und das hat mich etwas angestichelt und eine Sehnsucht geweckt. Das runterschauen von den Plattformen ist etwas, dass nur in den Bergen geht. Du schaust runter und es geht 200 Meter bergab. Es ist mir schon klar, du weisst was ich meine. Wie dort wo ich mich umgedreht habe und runter in das schwarze Loch geschaut habe. Das ist eine coole Sache.",0,0,0,0,0,0,1,1,0,0,1,80.6938775510204
23312252,2,-0.5271692725692654,2019-06-26T17:19:46Z,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,4,4,4,4,1,1,5,1,1,4,4,4,1,4,4,4,3,4,5,4,5,4,4,1,5,1,4,3,5,3,3,2,2,2,1,2,2,1,2,1,1,1,2,2,2,1,2,2,34,6,0,4,4,4,1,6,4,5,1,1,7,5,3,3,4,1,5,6,1,5,6,2,7,7,2,2,7,5,7,5,7,4,3,NA,1985,27.358634259259258,b,"Grundsätzlich eine gute Erfahrung. Dadurch, dass ich schonmal dort war, habe ich Dinge gesucht, die gefehlt haben. Und Details. Du hast mir gesagt, ich soll die Brille adjustieren, wenn es nicht scharf ist, und du hast gesehen, was ich gemacht habe. Ich habe versucht, es immer wieder zu verbessern: Wird es schärfer? Und irgendwann habe ich aufgegeben und gefunden, das Gras wird nicht mehr schärfer.","VR ist cool und macht spass. Die Natur ist nicht zu vernachlässigen, einmal mehr.","Jetzt grad direkt abgeleitet nicht. Aber sonst: Ich muss mehr in die Region und in die Gegend. Prüfungen hinter mir, der Fuss kaputt. Ich habe gesagt, dass ich Bergfan bin, und das hat mich etwas angestichelt und eine Sehnsucht geweckt. Das runterschauen von den Plattformen ist etwas, dass nur in den Bergen geht. Du schaust runter und es geht 200 Meter bergab. Es ist mir schon klar, du weisst was ich meine. Wie dort wo ich mich umgedreht habe und runter in das schwarze Loch geschaut habe. Das ist eine coole Sache.",0,0,0,0,0,0,1,1,0,0,1,82.0769230769231
12524696,1,0.040575290088728504,2019-05-21T22:57:33Z,4,3,4,4,3,4,3,3,3,4,2,2,5,4,2,2,4,4,5,4,4,2,2,5,4,1,4,5,4,2,4,2,4,3,4,3,4,3,4,3,3,5,4,3,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5,0,4,6,2,3,7,6,7,6,6,2,6,3,4,2,2,6,2,6,2,6,6,5,2,6,1,7,5,7,5,6,4,3,NA,1987,12.615289351851851,a,"Aufgefallen ist mir: Ja ich hab es mir schon besser vorgestellt, also die Grafik. Es war schon ziemlich Pixelig und Hügelig. Das hab ich schon besser erwartet. Und die Stimme war etwas leise.","Ich nehme viel mit von den Fragebögen. Wir haben viele Diskussionen über solche Sachen im Kollegenkreis. Und ich fand es spannend, weil die Fragen wie schon etwas implizieren. Generell ist es in meinem Kollegenkreis so, dass der Klimawandel sehr akzeptiert und klar ist, dass es so ist. Und die Fragen wie, ob der Klimawandel überrepresentiert ist und so hat mich persönlich speziell  noch angesprochen.  Was ich sonst mitnehme, ist, dass es noch lässig war, ich fand es toll, das VR.","Nein. Ich interpretiere es jetzt in dem Hinblick, dass ich noch Umweltfreundlicher handeln würde. Nein, nicht mehr, als ich es jetzt schon mache.",0,1,1,0,0,1,1,0,0,0,1,75.5555555555556
12524696,2,-0.31805752281377464,2019-06-03T13:43:34Z,4,3,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,5,5,4,5,1,4,5,3,1,4,5,5,3,4,4,4,4,4,3,4,3,4,4,4,5,4,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5,0,4,6,2,3,7,6,7,6,6,2,6,3,4,2,2,6,2,6,2,6,6,5,2,6,1,7,5,7,5,6,4,3,NA,1987,12.615289351851851,a,"Aufgefallen ist mir: Ja ich hab es mir schon besser vorgestellt, also die Grafik. Es war schon ziemlich Pixelig und Hügelig. Das hab ich schon besser erwartet. Und die Stimme war etwas leise.","Ich nehme viel mit von den Fragebögen. Wir haben viele Diskussionen über solche Sachen im Kollegenkreis. Und ich fand es spannend, weil die Fragen wie schon etwas implizieren. Generell ist es in meinem Kollegenkreis so, dass der Klimawandel sehr akzeptiert und klar ist, dass es so ist. Und die Fragen wie, ob der Klimawandel überrepresentiert ist und so hat mich persönlich speziell  noch angesprochen.  Was ich sonst mitnehme, ist, dass es noch lässig war, ich fand es toll, das VR.","Nein. Ich interpretiere es jetzt in dem Hinblick, dass ich noch Umweltfreundlicher handeln würde. Nein, nicht mehr, als ich es jetzt schon mache.",0,1,1,0,0,1,1,0,0,0,1,71.3157894736842
43442643,1,0.6791299289476902,2019-05-16T16:02:43Z,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,4,1,4,4,5,2,1,5,4,1,1,4,4,1,4,4,4,2,2,4,4,4,4,5,1,4,1,4,1,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5,1,3,5,3,2,2,5,6,5,3,3,3,5,5,5,4,7,2,2,1,2,2,1,1,7,2,7,6,6,6,7,2,1,NA,1992,25.731875,c,"Erstens mal sehr eindrücklich, wenn man in so kurzer Zeit den Rückgang des Gletschers so sehen kann. Ja. Das ist es.","Ehrlich gesagt, was mir das Thema des rückgehenden Gletschers schon sehr bewusst. Das hier hat das Thema einfach nochmals mehr in den Vordergrund gerückt. Den Klimawandel, den man nicht einfach so hernehmen sollte. Jede Aktion, die man macht, sollte man fürs Klima hinterfragen, würde ich sagen.","Hey ja ich habe es schon gestern gedacht. Mal wieder. Zum Beispiel, dass man so viel Abfall produziert, den man für den Klimawandel reduzieren könnte, und dass man noch viel mehr machen könnte, als was ich jetzt schon mache.",0,0,1,1,0,0,1,0,0,0,0,76.675
43442643,2,0.6524917598447688,2019-06-11T09:36:37Z,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,4,4,1,3,4,5,2,1,5,2,1,1,4,4,1,2,4,4,4,2,4,4,4,4,5,1,4,1,4,1,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5,1,3,5,3,2,2,5,6,5,3,3,3,5,5,5,4,7,2,2,1,2,2,1,1,7,2,7,6,6,6,7,2,1,NA,1992,25.731875,c,"Erstens mal sehr eindrücklich, wenn man in so kurzer Zeit den Rückgang des Gletschers so sehen kann. Ja. Das ist es.","Ehrlich gesagt, was mir das Thema des rückgehenden Gletschers schon sehr bewusst. Das hier hat das Thema einfach nochmals mehr in den Vordergrund gerückt. Den Klimawandel, den man nicht einfach so hernehmen sollte. Jede Aktion, die man macht, sollte man fürs Klima hinterfragen, würde ich sagen.","Hey ja ich habe es schon gestern gedacht. Mal wieder. Zum Beispiel, dass man so viel Abfall produziert, den man für den Klimawandel reduzieren könnte, und dass man noch viel mehr machen könnte, als was ich jetzt schon mache.",0,0,1,1,0,0,1,0,0,0,0,80.2439024390244
59668780,1,0.21972961867667617,2019-06-14T14:11:35Z,4,1,1,1,1,1,2,1,1,2,1,4,5,1,1,4,4,1,4,4,5,1,1,4,1,1,1,2,4,1,1,4,2,2,1,4,2,4,3,5,1,4,2,4,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,6,1,3,6,5,1,6,1,5,4,3,5,6,3,5,5,1,7,5,2,5,1,1,2,1,2,2,7,6,5,5,6,1,1,NA,1991,5.802777777777778,c,"Einerseits war es beeindruckend. Andernseits war ich nicht völlig in der virtuellen Realität, weil es zum Teil noch so Pixel hatte, nun ja und trotzdem nicht ganz realitätsgetreu war. Auch die Schilder konnte ich nicht ganz lesen und waren etwas unscharf.","Habe mich sehr auf das Experiment fokussiert und mir die Frage gestellt, auf was man hier genau geprimet wird. Also es hat jetzt nichts in meinem Bewusstsein verändert und ich war mir dem schon vorher Bewusst. Von dem her würde ich nicht sagen, na ja.","Nein weil ich glaub ich schon sonst schon bewusst lebe. Also dass mir die Umwelt schon bewusst ist. Von dem her muss ich nicht weitere Konsequenzen ziehen. Also alles, was ich gesehen habe, war mir schon bewusst, dass wir das beeinflussen. Von dem her würde ich jetzt nichts ändern im Vergleich zu vorher.",0,0,1,0,0,1,0,0,0,0,1,80.7833333333333
59668780,2,0.6447649510489954,2019-06-20T09:27:35Z,4,1,1,1,1,1,2,1,1,1,1,2,5,1,1,4,4,1,4,4,5,1,1,4,1,2,1,2,2,1,3,5,4,1,1,4,2,4,4,5,1,4,4,2,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,6,1,3,6,5,1,6,1,5,4,3,5,6,3,5,5,1,7,5,2,5,1,1,2,1,2,2,7,6,5,5,6,1,1,NA,1991,5.802777777777778,c,"Einerseits war es beeindruckend. Andernseits war ich nicht völlig in der virtuellen Realität, weil es zum Teil noch so Pixel hatte, nun ja und trotzdem nicht ganz realitätsgetreu war. Auch die Schilder konnte ich nicht ganz lesen und waren etwas unscharf.","Habe mich sehr auf das Experiment fokussiert und mir die Frage gestellt, auf was man hier genau geprimet wird. Also es hat jetzt nichts in meinem Bewusstsein verändert und ich war mir dem schon vorher Bewusst. Von dem her würde ich nicht sagen, na ja.","Nein weil ich glaub ich schon sonst schon bewusst lebe. Also dass mir die Umwelt schon bewusst ist. Von dem her muss ich nicht weitere Konsequenzen ziehen. Also alles, was ich gesehen habe, war mir schon bewusst, dass wir das beeinflussen. Von dem her würde ich jetzt nichts ändern im Vergleich zu vorher.",0,0,1,0,0,1,0,0,0,0,1,73.34375
45990572,1,-0.28935662680132235,2019-05-24T09:54:39Z,1,1,1,1,1,1,1,1,5,1,1,1,4,4,2,4,4,4,1,4,4,2,2,4,4,2,2,5,1,1,4,1,1,5,2,4,4,5,5,5,1,5,1,4,2,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,6,0,4,5,5,3,5,2,5,5,5,3,6,2,4,3,5,5,1,4,1,5,3,1,2,2,2,6,3,3,5,5,4,2,NA,1991,11.145659722222222,a,"Ja es war schon eher rudimentär. En wenig verpixelt, grosse Polygone und so. Also sonst ist mir nichts aufgefallen.","Eigentlich nichts neues. Jetzt  speziell auf den Aletsch Gletscher vielleicht die genauen Prognosen. In welchem Zeitrahmen was passieren wird, und dass der Typ aus 1820 ist und Physiker wahr, wie er auch immer hiess. Und dass er die Treibhausgase postuliert hat. Oder die Theorie dazu hatte.","Aus dem? Ehm. Ich würde sagen, dass ich eigentlich schon recht auf grünem Fuss lebe. Ich könnte vielleicht weniger Fleisch essen oder so. Es wäre vielleicht besser. Aber sonst würde ich sagen, dass ich mir dem ganzen schon recht Bewusst war.",0,1,1,1,0,1,0,0,0,0,1,68.9677419354839
45990572,2,-0.16238380455393947,2019-06-04T13:24:24Z,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,5,4,4,1,4,4,2,4,4,4,4,2,5,1,1,4,1,1,2,3,4,4,5,5,5,1,5,1,4,2,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,6,0,4,5,5,3,5,2,5,5,5,3,6,2,4,3,5,5,1,4,1,5,3,1,2,2,2,6,3,3,5,5,4,2,NA,1991,11.145659722222222,a,"Ja es war schon eher rudimentär. En wenig verpixelt, grosse Polygone und so. Also sonst ist mir nichts aufgefallen.","Eigentlich nichts neues. Jetzt  speziell auf den Aletsch Gletscher vielleicht die genauen Prognosen. In welchem Zeitrahmen was passieren wird, und dass der Typ aus 1820 ist und Physiker wahr, wie er auch immer hiess. Und dass er die Treibhausgase postuliert hat. Oder die Theorie dazu hatte.","Aus dem? Ehm. Ich würde sagen, dass ich eigentlich schon recht auf grünem Fuss lebe. Ich könnte vielleicht weniger Fleisch essen oder so. Es wäre vielleicht besser. Aber sonst würde ich sagen, dass ich mir dem ganzen schon recht Bewusst war.",0,1,1,1,0,1,0,0,0,0,1,67.25
37923493,1,-0.5466411020254839,2019-06-25T09:20:09Z,1,1,1,1,1,1,1,1,5,1,1,1,3,2,2,4,4,3,4,4,4,2,1,5,1,2,2,4,4,1,4,4,4,3,4,4,2,5,4,5,1,5,1,4,1,4,1,5,2,2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,28,6,1,2,4,6,2,6,3,3,4,5,4,5,5,4,2,1,5,2,5,2,5,6,3,2,5,1,6,5,6,3,6,2,3,NA,1991,21.971724537037037,a,"Was mir aufgefallen ist, war, dass ich wusste, wo ich stehe. Trotzdem dachte ich, dass ich nicht einen Schritt weiter machen konnte, weil sonst würde ich vorne runterfallen. Das war ein eigenartiges Gefühl, weil ich wusste, dass das nicht stimmt. Sonst war es eigentlich mega cool. Ich habe versucht, in alle Richtungen zu schauen, aber hatte es im Kopf, dass zurückschauen nicht so Sinn macht, weil du mich ja in diese Richtung gestellt hast. Ich hatte das Gefühl, dass ich in diese Richtung schauen sollte, weil diese Richtung Sinn gemacht hat. Obwohl, als ich mal nach hinten geschaut habe, habe ich bemerkt, dass es dort auch Dinge gegeben hat. Einfach nicht so viele. Nein, es war cool, auch dass ich es noch nie gemacht hatte.","Wenn man den Gletscher besuchen möchte, sollte man nicht bis 2070 warten. Ja, dass man eigentlich mit VR noch ziemlich viel machen kann. Wenn man in echt an einem Aussichtspunkt ist, kann man nicht einfach von einem zum nächsten springen. Und man könnte nicht solche Veränderungen aufzeigen. Am stärksten ist es mir aufgefallen ganz am Schluss, als der Gletscher wieder Aufgefüllt wurde, wie viel eigentlich weggegangen ist, weil vorher hat es ja immer Schritt für Schritt abgenommen. Dann ist es einem gar nicht aufgefallen, wie stark der runtergeht. Es war wirklich extrem viel.","Ich glaube nicht unbedingt. Also für mein Handeln, nein, es ist nichts neues, nichts, dass ich nicht schon gewusst hätte. Es gab ja schon genügend Hitzewelle diesen Sommer.",0,0,1,0,0,0,1,0,0,0,0,79.5142857142857
37923493,2,-0.2757103738254362,2019-07-17T08:39:26Z,1,1,1,1,1,1,1,1,1,2,1,1,4,1,2,4,4,2,3,4,4,2,1,5,2,2,2,4,4,1,4,4,4,3,4,4,2,5,4,5,2,5,1,4,2,5,2,5,2,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,28,6,1,2,4,6,2,6,3,3,4,5,4,5,5,4,2,1,5,2,5,2,5,6,3,2,5,1,6,5,6,3,6,2,3,NA,1991,21.971724537037037,a,"Was mir aufgefallen ist, war, dass ich wusste, wo ich stehe. Trotzdem dachte ich, dass ich nicht einen Schritt weiter machen konnte, weil sonst würde ich vorne runterfallen. Das war ein eigenartiges Gefühl, weil ich wusste, dass das nicht stimmt. Sonst war es eigentlich mega cool. Ich habe versucht, in alle Richtungen zu schauen, aber hatte es im Kopf, dass zurückschauen nicht so Sinn macht, weil du mich ja in diese Richtung gestellt hast. Ich hatte das Gefühl, dass ich in diese Richtung schauen sollte, weil diese Richtung Sinn gemacht hat. Obwohl, als ich mal nach hinten geschaut habe, habe ich bemerkt, dass es dort auch Dinge gegeben hat. Einfach nicht so viele. Nein, es war cool, auch dass ich es noch nie gemacht hatte.","Wenn man den Gletscher besuchen möchte, sollte man nicht bis 2070 warten. Ja, dass man eigentlich mit VR noch ziemlich viel machen kann. Wenn man in echt an einem Aussichtspunkt ist, kann man nicht einfach von einem zum nächsten springen. Und man könnte nicht solche Veränderungen aufzeigen. Am stärksten ist es mir aufgefallen ganz am Schluss, als der Gletscher wieder Aufgefüllt wurde, wie viel eigentlich weggegangen ist, weil vorher hat es ja immer Schritt für Schritt abgenommen. Dann ist es einem gar nicht aufgefallen, wie stark der runtergeht. Es war wirklich extrem viel.","Ich glaube nicht unbedingt. Also für mein Handeln, nein, es ist nichts neues, nichts, dass ich nicht schon gewusst hätte. Es gab ja schon genügend Hitzewelle diesen Sommer.",0,0,1,0,0,0,1,0,0,0,0,86.7441860465116
51073303,1,0.39929213688396337,2019-06-19T10:22:39Z,2,2,1,2,2,2,2,2,2,2,2,3,4,1,2,3,4,4,4,3,5,1,2,4,4,2,2,4,4,2,3,4,4,2,4,4,5,5,5,5,2,5,1,2,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,6,1,3,7,2,2,7,6,7,5,7,1,7,2,5,3,3,7,3,6,4,4,7,3,5,6,1,7,7,7,6,7,4,1,NA,1994,7.1862615740740745,c,"Es war sehr spannend weil es war das erste mal, dass ich so was gemacht habe. Und man kann sich wirklich um 180 Grad drehen und man sieht alles mögliche. Und dass die virtuelle Plattform mit der echten übereinstimmt. Und weil du alles aus der realen Welt ausblockst, bist du dann wirklich drin. Auch wenn die Welt Computergemacht ist, die Grafik, hast du trotzdem das Gefühl, in dieser Welt zu sein.","Ich wusste ehrlich gesagt nicht, dass es so drastisch ist mit den Gletschern. Ich habe mich noch nicht viel mit diesen Themen beschäftigt. Aber es war sehr interessant. Habe definitiv vor, mich mehr über Gletscher zu informieren, es ist noch spannend.","Die Umwelt ist ein wichtiges Thema und der Klimawandel existiert. Ich habe das Gefühl, dass ich zu wenig darüber informiert bin. Und eben, es ist es definitiv wert, mehr darauf zu schauen.  Ich finde es auch interessant zu wissen, welche Auswirkungen davon sind, was wir im Alltag ändern, wenn in anderen Ländern der Müll noch immer anspült zum Beispiel. Dass man halt mal checkt, was kleine Änderungen wirklich ausmachen.",0,0,0,1,0,0,1,0,0,1,0,86.8
51073303,2,0.49199355803573186,2019-06-26T14:50:52Z,1,2,1,2,1,2,4,1,1,3,1,2,4,2,2,2,3,4,4,2,4,2,4,4,2,2,3,5,4,2,4,3,4,3,2,4,4,4,4,5,4,4,2,4,2,4,3,4,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,25,6,1,3,7,2,2,7,6,7,5,7,1,7,2,5,3,3,7,3,6,4,4,7,3,5,6,1,7,7,7,6,7,4,1,NA,1994,7.1862615740740745,c,"Es war sehr spannend weil es war das erste mal, dass ich so was gemacht habe. Und man kann sich wirklich um 180 Grad drehen und man sieht alles mögliche. Und dass die virtuelle Plattform mit der echten übereinstimmt. Und weil du alles aus der realen Welt ausblockst, bist du dann wirklich drin. Auch wenn die Welt Computergemacht ist, die Grafik, hast du trotzdem das Gefühl, in dieser Welt zu sein.","Ich wusste ehrlich gesagt nicht, dass es so drastisch ist mit den Gletschern. Ich habe mich noch nicht viel mit diesen Themen beschäftigt. Aber es war sehr interessant. Habe definitiv vor, mich mehr über Gletscher zu informieren, es ist noch spannend.","Die Umwelt ist ein wichtiges Thema und der Klimawandel existiert. Ich habe das Gefühl, dass ich zu wenig darüber informiert bin. Und eben, es ist es definitiv wert, mehr darauf zu schauen.  Ich finde es auch interessant zu wissen, welche Auswirkungen davon sind, was wir im Alltag ändern, wenn in anderen Ländern der Müll noch immer anspült zum Beispiel. Dass man halt mal checkt, was kleine Änderungen wirklich ausmachen.",0,0,0,1,0,0,1,0,0,1,0,85.8571428571429
