id,time,iat,StartDate,ccs1,ccs2,ccs3,ccs4,ccs5,ccs6,ccs7,ccs8,ccs9,ccs10,ccs11,ccs12,nr1,nr2,nr3,nr4,nr5,nr6,nr7,nr8,nr9,nr10,nr11,nr12,nr13,nr14,nr15,nr16,nr17,nr18,nr19,nr20,nr21,nep1,nep2,nep3,nep4,nep5,nep6,nep7,nep8,nep9,nep10,nep11,nep12,nep13,nep14,nep15,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,SES_9,SES_10,SES_11,SES_12,SES_13,SES_14,SES_15,SES_16,SES_17,age,edu,sex,pol,ipq1,ipq2,ipq3,ipq4,ipq5,ipq6,ipq7,ipq8,ipq9,ipq10,ipq11,ipq12,ipq13,ipq14,sod_1,sod_2,sod_3,sod_4,sod_5,sod_6,sod_7,sod_8,sod_9,vr_exp,vr_eval1,vr_eval2,vr_eval3,vr_eval4,vr_eval5,span,seen,yearOfBirth,timeBtwnTestings_inH,condition,Frage1,Frage2,Frage3,OQ_Design+,OQ_Design-,OQ_alreadyAware,OQ_personalConsequences,OQ_Realism,OQ_Abstractness,OQ_positiveExperience,OQ_personaMemoriesl,OQ_generalConsequences,OQ_fidelity+,OQ_fidelity-,hr_mean,Leiter,Anmerkungen,Zeit,nep,nr,ccs,ipq,sod,ses
52348568,1,-0.08003502509723895,2019-07-02T08:48:07Z,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4,4,4,5,4,5,4,5,5,4,2,4,4,5,4,5,5,4,5,5,3,5,4,5,4,2,4,5,5,4,5,5,4,5,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,29,6,M,2,5,7,6,6,6,6,6,5,6,6,5,5,3,5,7,7,6,7,3,1,6,3,6,3,7,5,7,6,7,3,3,1990,15.034444444444444,b,"Also speziell aufgefallen ist mir, dass ich schon mal auf dem Bettmerhorn war. Dort hab ich mich umgeschaut, ob ich Sachen erkenne und so. Ich habe mich auch darauf geachtet, ob es so aussah, wie als ich da war. Und da sieht man natürlich Unterschiede, aber am Ende ist es eigentlich völlig egal, weil es trotzdem cool ist. Man sieht natürlich, dass es nicht komplett echt ist, aber es ist trotzdem total cool.","Also ich hab tatsächlich schonmal... Ich war schon mal am Vortrag vom Schweizer Gletscherführer, und der hat auch schon ein bisscher erzählt, wie sie immer weiter den Gletscher hoch müssen, und auch mal den Gletscher wechseln mussten über die letzten 20-30 Jahre. Weil halt die Gletscher sich immer weiter zurückziehen. In dem Rahmen habe ich auch schon einige Bilder gesehen. Ich glaub nicht, dass es vom Aletsch Gletscher war, aber... Irgend ein anderer Schweizer Gletscher, seit 1850. Und deswegen wusste ich eigentlich, dass es beim Aletsch Gletscher auch so ähnlich aussieht, aber wie genau wusste ich nicht. Was ich auf jeden Fall mitnehme, ist das Gefühl für die Topographie von dem Aletsch Gletscher. Und ja wie genau man sich das vorstellen kann, wie der sich zurückzieht.","Ich glaube ehrlich gesagt nicht, weil ich glaub ich schon relativ stark darauf achte. Also ich bin nicht mega konsequent, aber ich achte mich schon darauf. Ich habe zum Beipiel kein Auto.  Und ich versuche so ein bisschen den Konsum einzuschränken, den Fleisch Konsum und so die ganzen Sachen. Möglichst nicht zu Fliegen. Ich glaub, ich bin da schon relativ geprimet in die Richtung. Deswegen wird sich wahrscheinlich in meinem Verhalten nicht so viel verändern, aber ich fands halt einfach interessant.",0,0,1,0,0,1,1,1,0,0,0,72.7027027027027,Stefan,NA,NA,4.333333333333333,4.285714285714286,1,5.5,5.111111111111111,1.411764705882353
52348568,2,-0.8069255472204061,2019-07-17T09:37:43Z,1,1,1,1,1,1,2,1,1,1,1,1,5,3,3,4,4,4,4,5,4,4,5,4,4,4,2,4,5,5,5,4,4,4,3,5,3,5,2,4,4,5,5,4,3,5,4,5,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,29,6,M,2,5,7,6,6,6,6,6,5,6,6,5,5,3,5,7,7,6,7,3,1,6,3,6,3,7,5,7,6,7,3,3,1990,15.034444444444444,b,"Also speziell aufgefallen ist mir, dass ich schon mal auf dem Bettmerhorn war. Dort hab ich mich umgeschaut, ob ich Sachen erkenne und so. Ich habe mich auch darauf geachtet, ob es so aussah, wie als ich da war. Und da sieht man natürlich Unterschiede, aber am Ende ist es eigentlich völlig egal, weil es trotzdem cool ist. Man sieht natürlich, dass es nicht komplett echt ist, aber es ist trotzdem total cool.","Also ich hab tatsächlich schonmal... Ich war schon mal am Vortrag vom Schweizer Gletscherführer, und der hat auch schon ein bisscher erzählt, wie sie immer weiter den Gletscher hoch müssen, und auch mal den Gletscher wechseln mussten über die letzten 20-30 Jahre. Weil halt die Gletscher sich immer weiter zurückziehen. In dem Rahmen habe ich auch schon einige Bilder gesehen. Ich glaub nicht, dass es vom Aletsch Gletscher war, aber... Irgend ein anderer Schweizer Gletscher, seit 1850. Und deswegen wusste ich eigentlich, dass es beim Aletsch Gletscher auch so ähnlich aussieht, aber wie genau wusste ich nicht. Was ich auf jeden Fall mitnehme, ist das Gefühl für die Topographie von dem Aletsch Gletscher. Und ja wie genau man sich das vorstellen kann, wie der sich zurückzieht.","Ich glaube ehrlich gesagt nicht, weil ich glaub ich schon relativ stark darauf achte. Also ich bin nicht mega konsequent, aber ich achte mich schon darauf. Ich habe zum Beipiel kein Auto.  Und ich versuche so ein bisschen den Konsum einzuschränken, den Fleisch Konsum und so die ganzen Sachen. Möglichst nicht zu Fliegen. Ich glaub, ich bin da schon relativ geprimet in die Richtung. Deswegen wird sich wahrscheinlich in meinem Verhalten nicht so viel verändern, aber ich fands halt einfach interessant.",0,0,1,0,0,1,1,1,0,0,0,76.7948717948718,Stefan,NA,NA,4.066666666666666,4.095238095238095,1.0833333333333333,5.5,5.111111111111111,1.3529411764705883
83162919,1,0.2806386632399811,2019-05-16T18:28:38Z,1,1,1,1,1,1,1,1,1,2,1,1,5,5,5,4,4,5,5,4,5,5,5,5,2,5,5,5,5,5,3,5,4,5,5,5,3,5,1,5,5,5,5,4,5,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,4,W,2,7,6,7,7,7,7,3,6,7,7,6,6,3,2,6,7,7,7,2,1,7,7,7,3,7,7,7,7,7,3,2,1993,7.677893518518519,b,"Dass ich wirklich Höhenangst hatte von dem Ding. Also ich hatte wirklich Höhenangst und deshalb hab ich mich manchmal an dem Ding (anmerkung des Testleiters: Gestell) festgehalten, weil ich dieses Gefühl hatte... Und plötzlich ist mir in den Sinn gekommen, dass ja gar nichts passieren kann. Dann hab ich mir überlegt, was passieren würde, wenn ich hier runterfallen würde. Also das heisst, dass ich wahrscheinlich bleiben würde normal, aber dass ich vielleicht für einen Moment Herzrasen bekommen würde. Ja, das war so das einzige. Ja und mir ist erst im Nachhinein aufgefallen, dass ich in dem Moment mega ""dort"" gefühlt habe; im Moment. Und erst im Nachhinein ist mir aufgefallen, dass gewisse Dinge gefehlt haben. Der Wind, zum Beispiel, für mich... Aber in dem Moment hab ich das gar nicht realisiert.","Also ich wollte immer schonmal den Aletsch Gletscher sehen, und jetzt hab ich ihn gesehen. Ich möchte ihn natürlich trotzdem mal in echt sehen. Aber ich fand es cool, ihn so schon mal gesehen zu haben. Also nicht cool, eher erschreckend eigentlich. ""Cool"" ist das falsche Wort. Es wäre schön, wäre es ""cool"", aber es ist leider ""heiss"". (Haha). Wenn ich es mal anschauen gehe, weiss ich, wie es sein wird. Was natürlich mega erschreckend ist, aber ich werde es sicher mit ganz anderen Augen sehen, also in dem Moment, wo man dort ist. Also man weiss schon, dass der Gletscher schmilzt, Aber wenn man wirklich so ein Beispiel sieht, also das ist schon mega schockierend. Also obwohl ich es weiss, und ich sonst mega versuche, mich mit diesen Themen auseinander zu setzen. Ich bin eigentlich mega interessiert, aber... Wenn man so drin ist, ist es wirklich überwältigend. Auch das Wasser, das so geschmolzen ist. Das habe ich zuerst gar nicht begriffen, Habe gemeint, das ist so ein Effekt wo es raufgeht, aber dann habe ich realisiert, dass es so weggeht. Das fand ich gut gemacht.","Also ich bin im Moment schon mega dran. Also seit einem Jahr, Und noch extremer, seit ich alleine Wohne. Also noch mehr ökologischer Leben. Also zum Beispiel: Dieses Jahr ist das letzte Mal, dass ich mit dem Flugzeug in die Ferien fliege. Weil ich es schon gebucht hatte. So in die Ferien. Und dass ich nachher nicht mehr fliegen. Und nach dem hier ist es so: Noch extremer, ich sollte nicht mal jetzt fliegen. Jetzt ist fertig. Also ich glaube, jede Begegnung mit so Sachen regt es noch mehr an. Also wie fest mich das jetzt beeinflussen wird, kann ich nicht sagen. Aber es ist sicher etwas, dass ich nicht mehr vergessen werde.",1,0,1,1,0,0,1,0,0,0,0,100.931818181818,Stefan,NA,NA,4.4,4.571428571428571,1.0833333333333333,5.785714285714286,5.666666666666667,NA
83162919,2,0.5796828134421947,2019-05-24T10:44:48Z,1,1,1,1,1,1,1,1,1,2,1,1,5,5,5,4,4,5,5,4,5,5,5,4,2,5,5,5,5,5,5,5,4,4,5,5,4,5,1,5,1,4,5,4,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,4,W,2,7,6,7,7,7,7,3,6,7,7,6,6,3,2,6,7,7,7,2,1,7,7,7,3,7,7,7,7,7,3,2,1993,7.677893518518519,b,"Dass ich wirklich Höhenangst hatte von dem Ding. Also ich hatte wirklich Höhenangst und deshalb hab ich mich manchmal an dem Ding (anmerkung des Testleiters: Gestell) festgehalten, weil ich dieses Gefühl hatte... Und plötzlich ist mir in den Sinn gekommen, dass ja gar nichts passieren kann. Dann hab ich mir überlegt, was passieren würde, wenn ich hier runterfallen würde. Also das heisst, dass ich wahrscheinlich bleiben würde normal, aber dass ich vielleicht für einen Moment Herzrasen bekommen würde. Ja, das war so das einzige. Ja und mir ist erst im Nachhinein aufgefallen, dass ich in dem Moment mega ""dort"" gefühlt habe; im Moment. Und erst im Nachhinein ist mir aufgefallen, dass gewisse Dinge gefehlt haben. Der Wind, zum Beispiel, für mich... Aber in dem Moment hab ich das gar nicht realisiert.","Also ich wollte immer schonmal den Aletsch Gletscher sehen, und jetzt hab ich ihn gesehen. Ich möchte ihn natürlich trotzdem mal in echt sehen. Aber ich fand es cool, ihn so schon mal gesehen zu haben. Also nicht cool, eher erschreckend eigentlich. ""Cool"" ist das falsche Wort. Es wäre schön, wäre es ""cool"", aber es ist leider ""heiss"". (Haha). Wenn ich es mal anschauen gehe, weiss ich, wie es sein wird. Was natürlich mega erschreckend ist, aber ich werde es sicher mit ganz anderen Augen sehen, also in dem Moment, wo man dort ist. Also man weiss schon, dass der Gletscher schmilzt, Aber wenn man wirklich so ein Beispiel sieht, also das ist schon mega schockierend. Also obwohl ich es weiss, und ich sonst mega versuche, mich mit diesen Themen auseinander zu setzen. Ich bin eigentlich mega interessiert, aber... Wenn man so drin ist, ist es wirklich überwältigend. Auch das Wasser, das so geschmolzen ist. Das habe ich zuerst gar nicht begriffen, Habe gemeint, das ist so ein Effekt wo es raufgeht, aber dann habe ich realisiert, dass es so weggeht. Das fand ich gut gemacht.","Also ich bin im Moment schon mega dran. Also seit einem Jahr, Und noch extremer, seit ich alleine Wohne. Also noch mehr ökologischer Leben. Also zum Beispiel: Dieses Jahr ist das letzte Mal, dass ich mit dem Flugzeug in die Ferien fliege. Weil ich es schon gebucht hatte. So in die Ferien. Und dass ich nachher nicht mehr fliegen. Und nach dem hier ist es so: Noch extremer, ich sollte nicht mal jetzt fliegen. Jetzt ist fertig. Also ich glaube, jede Begegnung mit so Sachen regt es noch mehr an. Also wie fest mich das jetzt beeinflussen wird, kann ich nicht sagen. Aber es ist sicher etwas, dass ich nicht mehr vergessen werde.",1,0,1,1,0,0,1,0,0,0,0,96.375,Stefan,NA,NA,4.133333333333334,4.619047619047619,1.0833333333333333,5.785714285714286,5.666666666666667,NA
07678579,1,0.3965720860607025,2019-05-08T14:04:27Z,2,2,2,1,3,2,2,2,2,2,2,1,4,5,4,4,4,4,4,4,5,4,4,5,4,4,5,4,5,5,4,5,3,4,4,4,4,5,2,5,2,5,4,2,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,W,3,7,5,6,1,5,7,6,5,6,7,5,6,5,3,7,6,7,7,3,6,5,7,6,1,7,7,7,7,7,4,3,1998,6.956898148148148,c,"Noch schwierig zu sagen. Dass es sehr real ist. Weil ich das Gebiet kenne, kann ich das etwas besser einschätzen, als Leute, die das weniger kennen. Aber es war relativ real. Ich hatte das Gefühl, dass es den jetztigen Gletscherstand relativ genau getroffen hat. Rein von meiner optischen Einschätzung.","Ja es war sehr traurig zu sehen, weil, ja, es ist schade um den Gletscher und es wäre natürlich schön, wenn man das irgendwie verhindern könnte. Und dass man halt wirklich auf die Umwelt schauen muss, damit das nicht passiert.","Bin eigentlich schon relativ daran, möglichst kein Plastik, Trinkflasche und Kaffeetasse selbst mitnehmen und den Abfall möglichst fest reduzieren, weil das hat halt einen extrem grossen Einfluss. Von dem her. Man schaut halt immer mehr darauf. Und das werde ich auch in Zukunft weiterhin machen.",0,0,1,0,1,0,0,1,0,0,0,86.2903225806452,Stefan,NA,NA,3.533333333333333,4.285714285714286,1.9166666666666667,5.285714285714286,6,NA
07678579,2,0.597012662261196,2019-05-15T13:02:23Z,2,2,2,1,2,2,2,2,1,4,2,2,5,5,5,4,4,4,4,4,5,4,4,5,4,4,5,4,5,5,4,5,4,4,4,4,4,4,2,5,2,5,4,2,5,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,W,3,7,5,6,1,5,7,6,5,6,7,5,6,5,3,7,6,7,7,3,6,5,7,6,1,7,7,7,7,7,4,3,1998,6.956898148148148,c,"Noch schwierig zu sagen. Dass es sehr real ist. Weil ich das Gebiet kenne, kann ich das etwas besser einschätzen, als Leute, die das weniger kennen. Aber es war relativ real. Ich hatte das Gefühl, dass es den jetztigen Gletscherstand relativ genau getroffen hat. Rein von meiner optischen Einschätzung.","Ja es war sehr traurig zu sehen, weil, ja, es ist schade um den Gletscher und es wäre natürlich schön, wenn man das irgendwie verhindern könnte. Und dass man halt wirklich auf die Umwelt schauen muss, damit das nicht passiert.","Bin eigentlich schon relativ daran, möglichst kein Plastik, Trinkflasche und Kaffeetasse selbst mitnehmen und den Abfall möglichst fest reduzieren, weil das hat halt einen extrem grossen Einfluss. Von dem her. Man schaut halt immer mehr darauf. Und das werde ich auch in Zukunft weiterhin machen.",0,0,1,0,1,0,0,1,0,0,0,77.6363636363636,Stefan,NA,NA,3.6666666666666665,4.428571428571429,2,5.285714285714286,6,NA
04190281,1,-0.31825582461507307,2019-05-10T14:31:43Z,1,3,1,2,2,1,3,1,1,2,2,1,4,3,5,3,4,3,4,4,4,1,2,4,5,5,3,4,5,5,5,5,3,5,3,3,4,5,4,5,3,5,4,2,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,W,2,6,5,7,7,5,7,5,5,6,6,5,5,4,1,7,5,5,5,3,3,4,5,4,2,7,7,5,6,7,4,3,1998,6.893541666666667,b,"Ehm. Am anfang hab ich mich einfach so wie ein bisschen umgedreht. Einfach so alles wahrgenommen. Und probiert, Sachen zu erkennen, die ich vielleicht im echten Leben schon mal gesehen habe und am Anfang wars ja direkt ein Bild von wies aussah vor 200 Jahren. Das hab ich dann schon gemerkt, dass das mega anders aussieht als wie es jetzt ist. Und ja was ich interessant fand war wie man so transportiert wird von einem Standpunkt zum nächsten. Und so von verschiedenen Winkeln sieht. Und plötzlich siehst Du, wo du vorher gestanden bist auf der Belalp oder so. Bettmerhorn. Das war sehr sehr spannend.","Ja also sicherlich hat sich sehr getroffen, dass vermutlich noch in meiner Lebenszeit der Gletscher sich bis auf die Höhe vom Konkordiaplatz zurückzieht, wenn nicht noch mehr. Das kann man sich gar nicht vorstellen. Ich arbeite ja da auf der Region und hab schon mehrere Ski-Touren und so über den Gletscher gemacht. Und das kann man einfach in 50 Jahren oder so gar nicht mehr machen. Ja, und dass es auf jeden Fall viel krasser ist, als ich mir vorgestellt habe. Man hört ja immer, dass er schmilzt, und so, und das ist jetzt auf einmal visualisiert.","Also was umweltbewusstsein angeht. Schon. Also ich probier eh schon, ein bisschen darauf zu achten. Also soviel wie möglich. Und ja jetzt einfach umso mehr. Das ist halt jetzt einfach etwas, das man direkt vor Augen hat. In der Stadt bekommt man das ja nicht so mit, im Alltag, meistens. Oder auch einfach was das für Folgen ausserhalb der Schweiz haben könnte. Sowas Naturkatastrophen in den Phillipinen das kriegt man ja selber nicht zu spüren, aber wenn man einfach das Bewusstsein hat, dannsollte sich das Verhalten schon auch ändern. Und das hoffe ich.",0,0,1,1,0,0,1,1,0,0,0,70.5,Stefan,NA,NA,3.8,3.857142857142857,1.6666666666666667,5.285714285714286,4.555555555555555,NA
04190281,2,0.02117207160954283,2019-05-17T11:58:25Z,1,1,1,1,2,1,2,1,1,2,2,1,4,4,5,4,4,4,3,4,5,5,5,4,5,5,4,4,5,5,2,5,4,5,4,4,3,5,4,4,4,5,5,3,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,W,2,6,5,7,7,5,7,5,5,6,6,5,5,4,1,7,5,5,5,3,3,4,5,4,2,7,7,5,6,7,4,3,1998,6.893541666666667,b,"Ehm. Am anfang hab ich mich einfach so wie ein bisschen umgedreht. Einfach so alles wahrgenommen. Und probiert, Sachen zu erkennen, die ich vielleicht im echten Leben schon mal gesehen habe und am Anfang wars ja direkt ein Bild von wies aussah vor 200 Jahren. Das hab ich dann schon gemerkt, dass das mega anders aussieht als wie es jetzt ist. Und ja was ich interessant fand war wie man so transportiert wird von einem Standpunkt zum nächsten. Und so von verschiedenen Winkeln sieht. Und plötzlich siehst Du, wo du vorher gestanden bist auf der Belalp oder so. Bettmerhorn. Das war sehr sehr spannend.","Ja also sicherlich hat sich sehr getroffen, dass vermutlich noch in meiner Lebenszeit der Gletscher sich bis auf die Höhe vom Konkordiaplatz zurückzieht, wenn nicht noch mehr. Das kann man sich gar nicht vorstellen. Ich arbeite ja da auf der Region und hab schon mehrere Ski-Touren und so über den Gletscher gemacht. Und das kann man einfach in 50 Jahren oder so gar nicht mehr machen. Ja, und dass es auf jeden Fall viel krasser ist, als ich mir vorgestellt habe. Man hört ja immer, dass er schmilzt, und so, und das ist jetzt auf einmal visualisiert.","Also was umweltbewusstsein angeht. Schon. Also ich probier eh schon, ein bisschen darauf zu achten. Also soviel wie möglich. Und ja jetzt einfach umso mehr. Das ist halt jetzt einfach etwas, das man direkt vor Augen hat. In der Stadt bekommt man das ja nicht so mit, im Alltag, meistens. Oder auch einfach was das für Folgen ausserhalb der Schweiz haben könnte. Sowas Naturkatastrophen in den Phillipinen das kriegt man ja selber nicht zu spüren, aber wenn man einfach das Bewusstsein hat, dannsollte sich das Verhalten schon auch ändern. Und das hoffe ich.",0,0,1,1,0,0,1,1,0,0,0,59.4,Stefan,NA,NA,4.266666666666667,4.285714285714286,1.3333333333333333,5.285714285714286,4.555555555555555,NA
31198938,1,0.6683557519067475,2019-05-15T09:50:52Z,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,2,3,3,3,3,4,4,4,4,2,4,3,4,3,5,1,3,2,3,3,4,2,4,2,4,4,4,5,3,5,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,W,3,5,5,7,6,5,6,3,4,7,5,5,4,1,2,5,4,3,4,3,3,4,4,4,2,6,6,6,4,6,4,3,1998,7.041886574074074,b,"Ich fand es eigentlich cool, auch mit dem Zeitraffer, dass man die Bewegung sah, was wahrscheinlich auch versucht wurde zu modellieren. Und halt auch die Wechsel, das aus verschiedenen Standpunkten zu sehen.",Sicher so das mit den Temperaturschwankungen. Und das mit den 4 Grad und was er so erzählt hat.,"Nein, ich glaube nicht. Ich weiss nicht. Ich werde es vielleicht weitererzählen. Ich fand das Experiment eigentlich cool. Und was der Sprecher erzählt hat.",0,0,0,0,0,0,1,0,0,0,0,85.5142857142857,Stefan,NA,NA,3.533333333333333,3.3333333333333335,1,4.642857142857143,3.7777777777777777,NA
31198938,2,0.7217435385078632,2019-05-22T10:51:11Z,1,1,1,1,1,1,1,1,5,1,1,1,3,5,4,1,4,3,2,4,4,4,4,3,2,4,3,4,3,5,1,3,2,2,3,3,2,4,2,2,4,4,5,3,5,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,W,3,5,5,7,6,5,6,3,4,7,5,5,4,1,2,5,4,3,4,3,3,4,4,4,2,6,6,6,4,6,4,3,1998,7.041886574074074,b,"Ich fand es eigentlich cool, auch mit dem Zeitraffer, dass man die Bewegung sah, was wahrscheinlich auch versucht wurde zu modellieren. Und halt auch die Wechsel, das aus verschiedenen Standpunkten zu sehen.",Sicher so das mit den Temperaturschwankungen. Und das mit den 4 Grad und was er so erzählt hat.,"Nein, ich glaube nicht. Ich weiss nicht. Ich werde es vielleicht weitererzählen. Ich fand das Experiment eigentlich cool. Und was der Sprecher erzählt hat.",0,0,0,0,0,0,1,0,0,0,0,82.6410256410256,Stefan,NA,NA,3.3333333333333335,3.238095238095238,1.3333333333333333,4.642857142857143,3.7777777777777777,NA
03465753,1,0.9904467864232916,2019-05-15T09:29:52Z,1,1,1,1,1,1,2,1,1,3,1,1,4,5,4,3,4,3,3,3,4,4,3,4,4,4,4,4,4,5,3,4,3,4,4,4,3,4,1,5,4,4,5,2,3,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,W,3,3,6,4,6,4,5,5,3,6,6,5,5,2,1,6,4,4,4,2,2,3,5,4,1,7,6,6,5,6,4,2,1998,7.104675925925926,c,"Ich konnte meine Füsse nicht sehen. Sonst: Ich fand es mega cool. Also ich hatte das Gefühl: Real. Mir war schon bewusst, dass es nicht ganz real war. Aber ich fand es mega eindrücklich zu sehen, wie der ganze Gletscher zurückgegangen ist. Also was so Tatsache ist, und was sein könnte in der Zukunft. Nein, ich fand es mega spannend. Und es war mega cool, dass ich mich umdrehen konnte, und das Bild war immernoch da. Das war cool.","Dass der Klimawandel halt schon ein mega aktuelles Thema ist. Und dass es halt wirklich nicht bloss Schein ist, dass es wirklich passiert und auch schon passiert ist. Es war eine mega coole Erfahrung, das so zu sehen.","Ja nein keine Ahnung. Ich denke, das mit dem Klimawandel kann man politisch sicher etwas machen, mit Abstimmen etc. Und selbst nicht zu viel zu Fliegen und Auto zu fahren.",0,0,0,1,1,0,1,0,1,0,1,77.7931034482759,Stefan,NA,NA,3.466666666666667,3.761904761904762,1.25,4.357142857142857,3.7777777777777777,NA
03465753,2,0.6603824939439022,2019-05-22T12:00:36Z,1,1,1,1,1,1,1,1,1,2,1,1,4,5,4,4,4,4,3,3,5,5,4,4,5,4,4,4,4,5,3,3,4,4,4,3,4,3,2,4,4,4,5,2,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,W,3,3,6,4,6,4,5,5,3,6,6,5,5,2,1,6,4,4,4,2,2,3,5,4,1,7,6,6,5,6,4,2,1998,7.104675925925926,c,"Ich konnte meine Füsse nicht sehen. Sonst: Ich fand es mega cool. Also ich hatte das Gefühl: Real. Mir war schon bewusst, dass es nicht ganz real war. Aber ich fand es mega eindrücklich zu sehen, wie der ganze Gletscher zurückgegangen ist. Also was so Tatsache ist, und was sein könnte in der Zukunft. Nein, ich fand es mega spannend. Und es war mega cool, dass ich mich umdrehen konnte, und das Bild war immernoch da. Das war cool.","Dass der Klimawandel halt schon ein mega aktuelles Thema ist. Und dass es halt wirklich nicht bloss Schein ist, dass es wirklich passiert und auch schon passiert ist. Es war eine mega coole Erfahrung, das so zu sehen.","Ja nein keine Ahnung. Ich denke, das mit dem Klimawandel kann man politisch sicher etwas machen, mit Abstimmen etc. Und selbst nicht zu viel zu Fliegen und Auto zu fahren.",0,0,0,1,1,0,1,0,1,0,1,78.1627906976744,Stefan,NA,NA,3.533333333333333,4.0476190476190474,1.0833333333333333,4.357142857142857,3.7777777777777777,NA
62257716,1,0.17791045934891897,2019-05-02T14:37:01Z,2,2,2,1,2,2,2,2,1,2,2,1,2,5,4,4,2,2,4,4,2,2,4,4,4,4,5,5,4,5,3,3,3,5,4,4,2,4,2,5,4,5,4,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4,W,3,3,3,3,4,3,3,4,2,NA,NA,2,3,2,1,3,2,2,2,3,3,3,2,2,2,6,2,4,3,5,5,2,2000,7.889363425925926,c,Ich habe mich recht auf die Grafik geachtet. Es war etwas viel verpixelt und zum Teil waren auch Beschriftungen nicht lesbar. [Testleiter: ALSO WIE NICHT SO GUT AUFGELÖST?] Ja.,"ECTS. Also es war schon cool, aber nicht wirklich das Feeling, das man haben könnte","Hab es spannend gefunden wegen dem Wandel von dem Gletscher was sie erzählt haben, aber es war eigentlich nichts, was mich erstaunt oder erschreckt hat. Man weiss es eigentlich, aber man hat das halt nicht immer im Bewusstsein.",0,0,1,0,0,0,1,0,0,0,1,83.4193548387097,Stefan,NA,NA,4,3.5714285714285716,1.75,NA,2.4444444444444446,NA
62257716,2,0.17204818019063792,2019-05-10T11:57:42Z,5,2,4,2,2,2,2,2,1,5,2,2,3,5,4,4,4,2,4,4,4,2,4,4,4,4,5,4,4,5,4,4,4,5,4,4,4,5,1,5,5,5,5,4,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4,W,3,3,3,3,4,3,3,4,2,NA,NA,2,3,2,1,3,2,2,2,3,3,3,2,2,2,6,2,4,3,5,5,2,2000,7.889363425925926,c,Ich habe mich recht auf die Grafik geachtet. Es war etwas viel verpixelt und zum Teil waren auch Beschriftungen nicht lesbar. [Testleiter: ALSO WIE NICHT SO GUT AUFGELÖST?] Ja.,"ECTS. Also es war schon cool, aber nicht wirklich das Feeling, das man haben könnte","Hab es spannend gefunden wegen dem Wandel von dem Gletscher was sie erzählt haben, aber es war eigentlich nichts, was mich erstaunt oder erschreckt hat. Man weiss es eigentlich, aber man hat das halt nicht immer im Bewusstsein.",0,0,1,0,0,0,1,0,0,0,1,97.6071428571429,Stefan,NA,NA,4.333333333333333,3.9047619047619047,2.5833333333333335,NA,2.4444444444444446,NA
